id,product_id,quantity,unit_price,total_amount,currency,channel,region,sold_at,order_reference,latent_demand,observed_sales,stockout_flag,promotion_applied,promotion_uplift,price_elasticity_effect,demand_noise,data_quality_status,ingested_at
a6edf3cf-59b7-59e9-9de8-e84d1ff77654,44953a4d-66fb-5d64-9644-a9213ce753fb,349,51.40,17938.60,PLN,online,PL-North,2026-03-03T18:00:00+00:00,ORD-TOYS-000023-0059,349,349,false,false,1.0000,0.9370,1.1136,ok,2026-03-03T18:00:00+00:00
4b3a6557-6424-5004-a57c-3d1d7eccb611,5acda6c0-5a1e-5e97-9a2c-6a29d8118012,548,53.25,29181.00,PLN,store,PL-Central,2026-03-03T19:00:00+00:00,ORD-PET -000024-0059,548,548,false,false,1.0000,0.9730,0.8956,ok,2026-03-03T19:00:00+00:00
e38a2d0c-1ee3-5d86-add7-756313a8862d,06f4fcc4-2bd2-526c-bfc8-6a4cbad967b3,540,55.11,29759.40,PLN,marketplace,PL-South,2026-03-03T08:00:00+00:00,ORD-ELEC-000025-0059,540,540,false,false,1.0000,0.9310,0.9204,ok,2026-03-03T08:00:00+00:00
02b9018d-fb2c-59d9-989d-712288c0e1e0,b6756d87-a0a0-556a-b6ed-1c904680ceb4,50,56.96,2848.00,PLN,wholesale,DE-East,2026-03-03T09:00:00+00:00,ORD-HOME-000026-0059,50,50,false,false,1.0000,0.9520,1.1851,ok,2026-03-03T09:00:00+00:00
ee215090-fedc-5aa7-9018-d067550e890e,38d5dc41-891b-50f6-a02f-fda88ad8ccde,280,12.44,3483.20,PLN,wholesale,DE-East,2026-03-03T10:00:00+00:00,ORD-HOME-000026-0059,280,280,false,false,1.0000,0.9520,0.8919,ok,2026-03-03T10:00:00+00:00
2b2d77d1-2207-5223-b91f-dde60770c28a,7b6c271c-85eb-5849-9da9-76e7ab8e881f,44,27.28,1200.32,PLN,wholesale,DE-East,2026-03-03T11:00:00+00:00,ORD-HOME-000026-0059,44,44,false,false,1.0000,0.9520,0.9630,ok,2026-03-03T11:00:00+00:00
5a93abe1-a07d-59e1-b51a-5aa26029ed68,60fc91ce-c105-5d41-a03f-c6f4490669e1,20,42.12,842.40,PLN,wholesale,DE-East,2026-03-03T12:00:00+00:00,ORD-HOME-000026-0059,20,20,false,false,1.0000,0.9520,0.8316,ok,2026-03-03T12:00:00+00:00
1bf714a1-c748-51ea-9ea9-c97f9447c73f,78d65be0-4c32-5c7a-932c-89673632def9,55,58.82,3235.10,PLN,online,PL-North,2026-03-03T10:00:00+00:00,ORD-GROC-000027-0059,55,55,false,false,1.0000,0.9790,0.9027,ok,2026-03-03T10:00:00+00:00
ea8fb828-190b-547a-a2a3-843fc10acd27,01fc3b7e-8b29-50d3-a3d4-bc713fa84405,34,60.67,2062.78,PLN,online,PL-North,2026-03-03T11:00:00+00:00,ORD-FASH-000028-0059,34,34,false,false,1.0000,0.9190,1.1169,ok,2026-03-03T11:00:00+00:00
a90e8e4a-1655-5d37-b6c8-5c0b10df9000,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,329,18.01,5925.29,PLN,online,PL-North,2026-03-03T12:00:00+00:00,ORD-FASH-000028-0059,329,329,false,false,1.0000,0.9580,1.0434,ok,2026-03-03T12:00:00+00:00
649ac6dc-8858-564d-9536-fac88e62847a,f8f45205-4b7d-5a19-9e70-2c6d708ac79c,54,32.85,1773.90,PLN,online,PL-North,2026-03-03T13:00:00+00:00,ORD-FASH-000028-0059,54,54,false,false,1.0000,0.9580,1.2294,ok,2026-03-03T13:00:00+00:00
23da75ca-d80f-58a5-9c35-eba45e8389b6,e97682bc-117f-532b-8b65-b717c09bc30f,52,62.53,3251.56,PLN,store,PL-Central,2026-03-03T12:00:00+00:00,ORD-BEAU-000029-0059,52,52,false,false,1.0000,0.9580,1.0066,ok,2026-03-03T12:00:00+00:00
d8c70645-a62f-54af-acc5-737107a5c55e,b7d44817-034b-51e8-84f0-70a921a96cdb,92,64.38,5922.96,PLN,marketplace,PL-South,2026-03-03T13:00:00+00:00,ORD-SPOR-000030-0059,92,92,false,false,1.0000,0.9430,0.8386,ok,2026-03-03T13:00:00+00:00
2db967fa-d64b-51d2-9215-c995c70ef9bd,85e7e944-3e11-5a89-ac96-c23167ff32dc,33,66.24,2185.92,PLN,wholesale,DE-East,2026-03-03T14:00:00+00:00,ORD-TOYS-000031-0059,33,33,false,false,1.0000,0.9370,0.9013,ok,2026-03-03T14:00:00+00:00
f7dbbf0b-db4d-5ac9-83b5-4fea53f485e4,6ef80540-16c7-551c-95b8-9ae7373e7908,140,21.72,3040.80,PLN,wholesale,DE-East,2026-03-03T15:00:00+00:00,ORD-TOYS-000031-0059,140,140,false,false,1.0000,0.9370,1.0751,ok,2026-03-03T15:00:00+00:00
81704e77-e32a-5f22-a12a-cb51db5ecfcf,92541b74-41dc-5325-b5f8-c731758cbdfc,65,36.56,2376.40,PLN,wholesale,DE-East,2026-03-03T16:00:00+00:00,ORD-TOYS-000031-0059,65,65,false,false,1.0000,0.9370,1.1083,ok,2026-03-03T16:00:00+00:00
3b81403a-7f8f-54ec-9ada-ecf9467f846f,975dfb1e-69d1-5f10-8875-2e1acefd4859,70,68.09,4766.30,PLN,online,PL-North,2026-03-03T15:00:00+00:00,ORD-PET -000032-0059,70,70,false,false,1.0000,0.9730,0.8152,ok,2026-03-03T15:00:00+00:00
0cea556b-2282-5417-895d-aaf1ced39f7e,de0b3ef5-2bd5-55d5-8b53-6dc8eda6d60f,359,14.30,5133.70,PLN,online,PL-North,2026-03-03T16:00:00+00:00,ORD-PET -000032-0059,359,359,false,false,1.0000,0.9790,0.8467,ok,2026-03-03T16:00:00+00:00
e44ebddd-3b73-5bc3-83e9-0c43d52628b2,163da9b8-d3e0-5f9e-9dd3-954c345c7684,42,29.14,1223.88,PLN,online,PL-North,2026-03-03T17:00:00+00:00,ORD-PET -000032-0059,42,42,false,false,1.0000,0.9790,1.2364,ok,2026-03-03T17:00:00+00:00
bcfe68f2-9445-542d-b14b-4146a27d1d9b,ac6c0b36-b856-5925-aca7-b8e3bb4639a3,52,69.95,3637.40,PLN,online,PL-North,2026-03-03T16:00:00+00:00,ORD-ELEC-000033-0059,52,52,false,false,1.0000,0.9310,0.9533,ok,2026-03-03T16:00:00+00:00
01d3d40f-1af6-5785-8524-7c724e2e627c,7d15b52f-782f-5fa8-9c0b-78ebb03a07a5,143,71.80,10267.40,PLN,store,PL-Central,2026-03-03T17:00:00+00:00,ORD-HOME-000034-0059,143,143,false,false,1.0000,0.9520,1.0035,ok,2026-03-03T17:00:00+00:00
326fb29a-b789-591d-a262-5fd2b7190fc5,2532c2ec-f726-59a0-9af7-a077b1c5c99d,51,73.66,3756.66,PLN,marketplace,PL-South,2026-03-03T18:00:00+00:00,ORD-GROC-000035-0059,51,51,false,false,1.0000,0.9790,0.9305,ok,2026-03-03T18:00:00+00:00
76abce89-4e32-53f1-a22e-49717b90001c,6e80b7e9-0667-54ce-838e-56aca777afef,41,75.51,3095.91,PLN,wholesale,DE-East,2026-03-03T19:00:00+00:00,ORD-FASH-000036-0059,41,41,false,false,1.0000,0.9190,1.1348,ok,2026-03-03T19:00:00+00:00
8312d1d8-1e47-54e7-b675-71598d5dcf1b,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,241,18.01,4340.41,PLN,wholesale,DE-East,2026-03-03T08:00:00+00:00,ORD-FASH-000036-0059,241,241,false,false,1.0000,0.9580,1.1352,ok,2026-03-03T08:00:00+00:00
fcf5e5e2-7c9c-5009-a5bf-926effe65a94,f8f45205-4b7d-5a19-9e70-2c6d708ac79c,36,32.85,1182.60,PLN,wholesale,DE-East,2026-03-03T09:00:00+00:00,ORD-FASH-000036-0059,36,36,false,false,1.0000,0.9580,1.2205,ok,2026-03-03T09:00:00+00:00
906aa744-1a34-5e20-a444-ac41e5f1f647,9a6922f7-9343-52bc-89b0-d1db33a0340d,35,77.37,2707.95,PLN,online,PL-North,2026-03-03T08:00:00+00:00,ORD-BEAU-000037-0059,35,35,false,false,1.0000,0.9580,0.8250,ok,2026-03-03T08:00:00+00:00
93bf1b8a-b50b-5c23-9789-197c3807100d,f42ebea5-b984-5835-bd6a-106e6e6fdcfb,122,79.22,9664.84,PLN,online,PL-North,2026-03-03T09:00:00+00:00,ORD-SPOR-000038-0059,122,122,false,false,1.0000,0.9430,0.9844,ok,2026-03-03T09:00:00+00:00
268a986d-4095-5277-8a5a-c8bcdaea68f7,e3e08a14-471a-5347-94f6-b2369070c3a7,230,19.86,4567.80,PLN,online,PL-North,2026-03-03T10:00:00+00:00,ORD-SPOR-000038-0059,230,230,false,false,1.0000,0.9430,0.9864,ok,2026-03-03T10:00:00+00:00
916ca390-1d02-5fed-89d6-97095ab362db,9cf88386-0bed-5ac4-9a5f-045e8b2a7a00,26,81.08,2108.08,PLN,store,PL-Central,2026-03-03T10:00:00+00:00,ORD-TOYS-000039-0059,26,26,false,false,1.0000,0.9370,0.7879,ok,2026-03-03T10:00:00+00:00
14916c54-899c-5858-89ae-85ae3f1a5d23,6ef80540-16c7-551c-95b8-9ae7373e7908,173,21.72,3757.56,PLN,store,PL-Central,2026-03-03T11:00:00+00:00,ORD-TOYS-000039-0059,173,173,false,false,1.0000,0.9370,0.9070,ok,2026-03-03T11:00:00+00:00
b9bcd891-8cd5-59ca-aca3-71573803eaab,ac8ce360-9980-5f71-b176-285323c963b8,36,82.93,2985.48,PLN,marketplace,PL-South,2026-03-03T11:00:00+00:00,ORD-PET -000040-0059,36,36,false,false,1.0000,0.9730,0.7814,ok,2026-03-03T11:00:00+00:00
5d681348-0228-5961-988c-545c3bd14db4,de0b3ef5-2bd5-55d5-8b53-6dc8eda6d60f,509,14.30,7278.70,PLN,marketplace,PL-South,2026-03-03T12:00:00+00:00,ORD-PET -000040-0059,509,509,false,false,1.0000,0.9790,0.9404,ok,2026-03-03T12:00:00+00:00
74667da4-c28b-51ed-b4d5-9bda5a90ec00,58e54d28-afe6-5090-9990-c3649b754085,64,84.79,5426.56,PLN,wholesale,DE-East,2026-03-03T12:00:00+00:00,ORD-ELEC-000041-0059,64,64,false,false,1.0000,0.9310,1.0580,ok,2026-03-03T12:00:00+00:00
10e74308-6cd0-53c2-9a52-30c5fb29f63c,576f0781-3104-5d50-92f3-befe834a6fa6,232,10.59,2456.88,PLN,wholesale,DE-East,2026-03-03T13:00:00+00:00,ORD-ELEC-000041-0059,232,232,false,false,1.0000,0.9310,0.8553,ok,2026-03-03T13:00:00+00:00
266452b8-31a1-5989-be3d-11da11cdd661,22d48f3a-5014-5123-a1e5-345e1ddd84a3,28,25.43,712.04,PLN,wholesale,DE-East,2026-03-03T14:00:00+00:00,ORD-ELEC-000041-0059,28,28,false,false,1.0000,0.9310,0.8158,ok,2026-03-03T14:00:00+00:00
a731fc3c-e847-58a5-a65e-743aec0dd58e,ab1d5346-1d4b-582e-bd7a-c0685e487f0b,42,86.64,3638.88,PLN,online,PL-North,2026-03-03T13:00:00+00:00,ORD-HOME-000042-0059,42,42,false,false,1.0000,0.9520,1.1015,ok,2026-03-03T13:00:00+00:00
8ff67222-393e-5e2a-8500-c236c953f240,5a4f9e8e-a5d6-5631-ae53-ffbfaec4450c,125,88.50,11062.50,PLN,online,PL-North,2026-03-03T14:00:00+00:00,ORD-GROC-000043-0059,125,125,false,false,1.0000,0.9790,1.1192,ok,2026-03-03T14:00:00+00:00
fea4802b-aa4b-5944-b149-1063c89242d7,f000d381-f2f7-5a93-bc43-825f298a7685,159,23.57,3747.63,PLN,online,PL-North,2026-03-03T15:00:00+00:00,ORD-GROC-000043-0059,159,159,false,false,1.0000,0.9730,0.9513,ok,2026-03-03T15:00:00+00:00
5c2e7359-2431-5f7b-8f56-1f2d4f538b55,aea54154-8157-5774-8110-fba37ae17360,96,90.35,8673.60,PLN,store,PL-Central,2026-03-03T15:00:00+00:00,ORD-FASH-000044-0059,96,96,false,false,1.0000,0.9190,1.1738,ok,2026-03-03T15:00:00+00:00
3f7d7c7c-60f5-5fd5-95a7-adf754c2bad4,293b0637-4956-51c6-b5b9-b71cef14f7a6,85,92.21,7837.85,PLN,marketplace,PL-South,2026-03-03T16:00:00+00:00,ORD-BEAU-000045-0059,85,85,false,false,1.0000,0.9580,0.9222,ok,2026-03-03T16:00:00+00:00
5d0e132b-63d9-5852-866d-283b0dc0fc5c,b17680da-3917-5612-9246-0a9b60e6efe9,421,16.15,6799.15,PLN,marketplace,PL-South,2026-03-03T17:00:00+00:00,ORD-BEAU-000045-0059,421,421,false,false,1.0000,0.9190,1.1235,ok,2026-03-03T17:00:00+00:00
e91ead8a-4090-5ae5-82d2-83084cfedb07,5125db4d-be56-5fed-8c57-2cb37186845a,13,94.06,1222.78,PLN,wholesale,DE-East,2026-03-03T17:00:00+00:00,ORD-SPOR-000046-0059,13,13,false,false,1.0000,0.9430,1.0247,ok,2026-03-03T17:00:00+00:00
fa9b22d1-3f51-55d0-9eb2-de16f96ee1ab,e3e08a14-471a-5347-94f6-b2369070c3a7,140,19.86,2780.40,PLN,wholesale,DE-East,2026-03-03T18:00:00+00:00,ORD-SPOR-000046-0059,140,140,false,false,1.0000,0.9430,0.8930,ok,2026-03-03T18:00:00+00:00
116f45ab-35a7-52c9-8474-1d1e92a0d367,5030188b-d814-53c3-9914-3a99743cea2f,51,34.70,1769.70,PLN,wholesale,DE-East,2026-03-03T19:00:00+00:00,ORD-SPOR-000046-0059,51,51,false,false,1.0000,0.9430,1.0308,ok,2026-03-03T19:00:00+00:00
9d72f59c-c3fd-59b8-8e92-9950458eef59,ce797b7a-af13-5663-88da-14c0a9fe5a63,6,95.92,575.52,PLN,online,PL-North,2026-03-03T18:00:00+00:00,ORD-TOYS-000047-0059,6,6,false,false,1.0000,0.9370,0.8493,ok,2026-03-03T18:00:00+00:00
b42ad03f-bff3-5124-bd09-4b915addb04e,6ef80540-16c7-551c-95b8-9ae7373e7908,155,21.72,3366.60,PLN,online,PL-North,2026-03-03T19:00:00+00:00,ORD-TOYS-000047-0059,155,155,false,false,1.0000,0.9370,0.9065,ok,2026-03-03T19:00:00+00:00
35fc7bd6-50f2-5a3a-a1ac-eec8a8f8d1cc,ef4975d2-c692-52bd-9c55-6fc144747695,69,97.77,6746.13,PLN,online,PL-North,2026-03-03T19:00:00+00:00,ORD-PET -000048-0059,69,69,false,false,1.0000,0.9730,1.2127,ok,2026-03-03T19:00:00+00:00
b126a9bb-fc8e-5f89-bbfa-d212b271b38c,91c81a29-2ca8-52e7-bffd-af9c56b7218c,9,99.63,896.67,PLN,store,PL-Central,2026-03-03T08:00:00+00:00,ORD-ELEC-000049-0059,9,9,false,false,1.0000,0.9310,1.2319,ok,2026-03-03T08:00:00+00:00
db11078d-881c-510d-bee9-684129d30558,ef601e27-fbe0-531a-8b8b-900d8745a901,55,101.48,5581.40,PLN,marketplace,PL-South,2026-03-03T09:00:00+00:00,ORD-HOME-000050-0059,55,55,false,false,1.0000,0.9520,1.0684,ok,2026-03-03T09:00:00+00:00
639acd91-3df7-51f7-972d-81a7894796dc,ee0c49cd-0889-5cbf-90de-badbe7517995,11,103.34,1136.74,PLN,wholesale,DE-East,2026-03-03T10:00:00+00:00,ORD-GROC-000051-0059,11,11,false,false,1.0000,0.9790,0.8020,ok,2026-03-03T10:00:00+00:00
01017b3a-086b-50a1-8346-3b03c305c27c,f000d381-f2f7-5a93-bc43-825f298a7685,97,23.57,2286.29,PLN,wholesale,DE-East,2026-03-03T11:00:00+00:00,ORD-GROC-000051-0059,97,97,false,false,1.0000,0.9730,0.8617,ok,2026-03-03T11:00:00+00:00
eb063496-4a11-509d-a342-0786dc3d93b7,5e4db0b5-3afc-5b37-b821-e41339bfcb8f,26,38.41,998.66,PLN,wholesale,DE-East,2026-03-03T12:00:00+00:00,ORD-GROC-000051-0059,26,26,false,false,1.0000,0.9730,0.9754,ok,2026-03-03T12:00:00+00:00
62f2fd3d-7c5e-57e0-8736-1e40f8cc1368,c74c4e40-b157-5011-aa3d-ec349fb61826,20,105.19,2103.80,PLN,online,PL-North,2026-03-03T11:00:00+00:00,ORD-FASH-000052-0059,20,20,false,false,1.0000,0.9190,0.8729,ok,2026-03-03T11:00:00+00:00
52a16c9a-5775-5ff4-ba51-63ac924b75a2,bdef6401-48fd-5078-a4a6-0b385d763314,44,107.05,4710.20,PLN,online,PL-North,2026-03-03T12:00:00+00:00,ORD-BEAU-000053-0059,44,44,false,false,1.0000,0.9580,1.1163,ok,2026-03-03T12:00:00+00:00
e6a2196e-d4fd-505a-a5cb-a006d05625b4,7ee0dda2-02c2-549d-92e2-6eb7117b919d,20,108.90,2178.00,PLN,store,PL-Central,2026-03-03T13:00:00+00:00,ORD-SPOR-000054-0059,20,20,false,false,1.0000,0.9430,1.0425,ok,2026-03-03T13:00:00+00:00
8c03f760-f093-5217-b12b-7ba701ed0786,ab4674bc-4106-51c6-b44a-9ca109374b4f,34,110.76,3765.84,PLN,marketplace,PL-South,2026-03-03T14:00:00+00:00,ORD-TOYS-000055-0059,34,34,false,false,1.0000,0.9370,0.8234,ok,2026-03-03T14:00:00+00:00
54962b87-fa42-52a9-a5cb-217294874500,6ef80540-16c7-551c-95b8-9ae7373e7908,223,21.72,4843.56,PLN,marketplace,PL-South,2026-03-03T15:00:00+00:00,ORD-TOYS-000055-0059,223,223,false,false,1.0000,0.9370,1.0241,ok,2026-03-03T15:00:00+00:00
781fb587-5245-5e95-98cb-e0d58f96a882,88370064-3581-5cf2-9047-50dd2a1397e0,14,112.61,1576.54,PLN,wholesale,DE-East,2026-03-03T15:00:00+00:00,ORD-PET -000056-0059,14,14,false,false,1.0000,0.9730,1.0274,ok,2026-03-03T15:00:00+00:00
97aafd5f-2a83-5132-b6c6-fdee0eb08854,de0b3ef5-2bd5-55d5-8b53-6dc8eda6d60f,346,14.30,4947.80,PLN,wholesale,DE-East,2026-03-03T16:00:00+00:00,ORD-PET -000056-0059,346,346,false,false,1.0000,0.9790,1.0658,ok,2026-03-03T16:00:00+00:00
70cb2cdf-9d03-54f0-81f6-5e9f68e641eb,163da9b8-d3e0-5f9e-9dd3-954c345c7684,27,29.14,786.78,PLN,wholesale,DE-East,2026-03-03T17:00:00+00:00,ORD-PET -000056-0059,27,27,false,false,1.0000,0.9790,1.0370,ok,2026-03-03T17:00:00+00:00
456d26bb-ae1e-5403-9c0b-50c7882c2989,e99fb2c3-af82-55dc-a4f5-05e1d6698616,11,114.47,1259.17,PLN,online,PL-North,2026-03-03T16:00:00+00:00,ORD-ELEC-000057-0059,11,11,false,false,1.0000,0.9310,0.9568,ok,2026-03-03T16:00:00+00:00
fae8706e-cd5c-5475-b0e1-4b8b7c4a59ed,f32ca738-f369-5d10-a674-7ee267c90f10,8,116.32,930.56,PLN,online,PL-North,2026-03-03T17:00:00+00:00,ORD-HOME-000058-0059,8,8,false,false,1.0000,0.9520,0.8801,ok,2026-03-03T17:00:00+00:00
22d46f59-2ca2-52b7-8640-599f4b49d97b,38d5dc41-891b-50f6-a02f-fda88ad8ccde,395,12.44,4913.80,PLN,online,PL-North,2026-03-03T18:00:00+00:00,ORD-HOME-000058-0059,395,395,false,false,1.0000,0.9520,0.8449,ok,2026-03-03T18:00:00+00:00
21074dc4-d01c-5bb3-8f2c-176d4e83c962,7b6c271c-85eb-5849-9da9-76e7ab8e881f,82,27.28,2236.96,PLN,online,PL-North,2026-03-03T19:00:00+00:00,ORD-HOME-000058-0059,82,82,false,false,1.0000,0.9520,1.2078,ok,2026-03-03T19:00:00+00:00
5e00299a-257b-5a6b-90d5-162a4a251aa8,1a75e928-29ff-5256-9b8e-492b71e4a9eb,25,118.18,2954.50,PLN,store,PL-Central,2026-03-03T18:00:00+00:00,ORD-GROC-000059-0059,25,25,false,false,1.0000,0.9790,0.7830,ok,2026-03-03T18:00:00+00:00
7df5d47a-1d99-5d3b-984a-27eb7be6e0b6,c05f9712-2ad5-54a6-bb81-158133cd3bd9,69,120.03,8282.07,PLN,marketplace,PL-South,2026-03-03T19:00:00+00:00,ORD-FASH-000060-0059,69,69,false,false,1.0000,0.9190,1.1756,ok,2026-03-03T19:00:00+00:00
0230751c-bb35-57b7-a53a-79f4fc4c2b67,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,347,18.01,6249.47,PLN,marketplace,PL-South,2026-03-03T08:00:00+00:00,ORD-FASH-000060-0059,347,347,false,false,1.0000,0.9580,0.9796,ok,2026-03-03T08:00:00+00:00
1d744112-530a-523e-8271-485dfebb185c,dcbefd02-d790-5d82-b528-14470a618fa6,19,121.89,2315.91,PLN,wholesale,DE-East,2026-03-03T08:00:00+00:00,ORD-BEAU-000061-0059,19,19,false,false,1.0000,0.9580,1.1261,ok,2026-03-03T08:00:00+00:00
f41a97d7-3539-5ed2-9937-0dfde014ac1e,b17680da-3917-5612-9246-0a9b60e6efe9,192,16.15,3100.80,PLN,wholesale,DE-East,2026-03-03T09:00:00+00:00,ORD-BEAU-000061-0059,192,192,false,false,1.0000,0.9190,0.8553,ok,2026-03-03T09:00:00+00:00
eec65031-97cc-5602-8047-3a99b1fc658c,ca2f4809-df5a-51b1-b5eb-635bec356f40,22,30.99,681.78,PLN,wholesale,DE-East,2026-03-03T10:00:00+00:00,ORD-BEAU-000061-0059,22,22,false,false,1.0000,0.9190,1.1453,ok,2026-03-03T10:00:00+00:00
a301b8f3-0322-555d-acca-424da8cce602,70103cb6-8c8c-5035-8835-8dba958ea703,12,123.74,1484.88,PLN,online,PL-North,2026-03-03T09:00:00+00:00,ORD-SPOR-000062-0059,12,12,false,false,1.0000,0.9430,0.8512,ok,2026-03-03T09:00:00+00:00
7bf33ed6-a2bc-5295-a8a2-5d675494150b,e3e08a14-471a-5347-94f6-b2369070c3a7,219,19.86,4349.34,PLN,online,PL-North,2026-03-03T10:00:00+00:00,ORD-SPOR-000062-0059,219,219,false,false,1.0000,0.9430,1.0681,ok,2026-03-03T10:00:00+00:00
89ec211f-84dc-5689-9b4c-758b2028e26c,874f1b3f-f15c-5575-af9b-537ba7b68f80,31,125.60,3893.60,PLN,online,PL-North,2026-03-03T10:00:00+00:00,ORD-TOYS-000063-0059,31,31,false,false,1.0000,0.9370,0.8635,ok,2026-03-03T10:00:00+00:00
08328973-ed81-5fd1-a59e-8217473cad47,68343b6b-e6e1-53cd-9d7e-113d3dd3fb4f,46,127.45,5862.70,PLN,store,PL-Central,2026-03-03T11:00:00+00:00,ORD-PET -000064-0059,46,46,false,false,1.0000,0.9730,0.9380,ok,2026-03-03T11:00:00+00:00
89d21b03-fb12-5d9c-859b-013a355f3810,de0b3ef5-2bd5-55d5-8b53-6dc8eda6d60f,561,14.30,8022.30,PLN,store,PL-Central,2026-03-03T12:00:00+00:00,ORD-PET -000064-0059,561,561,false,false,1.0000,0.9790,1.1806,ok,2026-03-03T12:00:00+00:00
5eeb649e-bb5c-57ea-96a8-4de52e09b82e,9b06f7c5-92ba-5990-be5b-a7cd92658adc,53,129.31,6853.43,PLN,marketplace,PL-South,2026-03-03T12:00:00+00:00,ORD-ELEC-000065-0059,53,53,false,false,1.0000,0.9310,0.8964,ok,2026-03-03T12:00:00+00:00
eae32412-f394-5e13-8465-911f8496974f,576f0781-3104-5d50-92f3-befe834a6fa6,412,10.59,4363.08,PLN,marketplace,PL-South,2026-03-03T13:00:00+00:00,ORD-ELEC-000065-0059,412,412,false,false,1.0000,0.9310,0.9090,ok,2026-03-03T13:00:00+00:00
67809abe-95a4-538f-a1b3-46a7bbe824d7,2e22974b-0c82-5383-be4f-44adda569aa6,24,131.16,3147.84,PLN,wholesale,DE-East,2026-03-03T13:00:00+00:00,ORD-HOME-000066-0059,24,24,false,false,1.0000,0.9520,0.9919,ok,2026-03-03T13:00:00+00:00
95fe4679-b0a8-57cc-92d5-b43828693ec8,38d5dc41-891b-50f6-a02f-fda88ad8ccde,250,12.44,3110.00,PLN,wholesale,DE-East,2026-03-03T14:00:00+00:00,ORD-HOME-000066-0059,250,250,false,false,1.0000,0.9520,0.7938,ok,2026-03-03T14:00:00+00:00
bda54c95-4593-5235-9edb-779d8347330a,7b6c271c-85eb-5849-9da9-76e7ab8e881f,50,27.28,1364.00,PLN,wholesale,DE-East,2026-03-03T15:00:00+00:00,ORD-HOME-000066-0059,50,50,false,false,1.0000,0.9520,1.1065,ok,2026-03-03T15:00:00+00:00
bad70adb-5241-5226-b97d-8e73ae161451,284bddee-b37c-5c36-8aab-81867975f179,14,133.02,1862.28,PLN,online,PL-North,2026-03-03T14:00:00+00:00,ORD-GROC-000067-0059,14,14,false,false,1.0000,0.9790,0.8445,ok,2026-03-03T14:00:00+00:00
b73f1e5f-be6d-54a1-8882-6119315175a9,f000d381-f2f7-5a93-bc43-825f298a7685,183,23.57,4313.31,PLN,online,PL-North,2026-03-03T15:00:00+00:00,ORD-GROC-000067-0059,183,183,false,false,1.0000,0.9730,1.2394,ok,2026-03-03T15:00:00+00:00
004e7e48-fde7-5231-96da-702910356ddb,06acb399-de3d-5662-8c40-c27c44a03030,38,134.87,5125.06,PLN,online,PL-North,2026-03-03T15:00:00+00:00,ORD-FASH-000068-0059,38,38,false,false,1.0000,0.9190,1.1000,ok,2026-03-03T15:00:00+00:00
4d646772-5c25-504d-9f6d-7aa79047720f,b3187164-9efe-5f40-864a-e693c1808c39,30,136.73,4101.90,PLN,store,PL-Central,2026-03-03T16:00:00+00:00,ORD-BEAU-000069-0059,30,30,false,false,1.0000,0.9580,1.0617,ok,2026-03-03T16:00:00+00:00
c08d4f93-d7bd-5a94-b6c7-476fee9806c2,b17680da-3917-5612-9246-0a9b60e6efe9,381,16.15,6153.15,PLN,store,PL-Central,2026-03-03T17:00:00+00:00,ORD-BEAU-000069-0059,381,381,false,false,1.0000,0.9190,1.1594,ok,2026-03-03T17:00:00+00:00
31b2965a-4dc2-5945-a82c-d980cf305d58,c9bc50a8-e5f6-504c-8618-2e9c520992ff,21,138.58,2910.18,PLN,marketplace,PL-South,2026-03-03T17:00:00+00:00,ORD-SPOR-000070-0059,21,21,false,false,1.0000,0.9430,0.9647,ok,2026-03-03T17:00:00+00:00
ca5d8905-dba7-5464-926f-fc61ea464a62,13aa843a-9cf9-5e5e-b377-21f2c5c1cfe1,30,140.44,4213.20,PLN,wholesale,DE-East,2026-03-03T18:00:00+00:00,ORD-TOYS-000071-0059,30,30,false,false,1.0000,0.9370,1.0205,ok,2026-03-03T18:00:00+00:00
f42e7758-aaac-5800-b0db-6c93e8010f95,6ef80540-16c7-551c-95b8-9ae7373e7908,124,21.72,2693.28,PLN,wholesale,DE-East,2026-03-03T19:00:00+00:00,ORD-TOYS-000071-0059,124,124,false,false,1.0000,0.9370,0.9514,ok,2026-03-03T19:00:00+00:00
aeeb898f-ed95-516e-9394-d1e25f1a611c,92541b74-41dc-5325-b5f8-c731758cbdfc,60,36.56,2193.60,PLN,wholesale,DE-East,2026-03-03T08:00:00+00:00,ORD-TOYS-000071-0059,60,60,false,false,1.0000,0.9370,1.0226,ok,2026-03-03T08:00:00+00:00
a19b3740-03c5-5a5a-afda-8b57b88aa4c3,4dd85a2c-b259-5694-a7e6-1dbdd7a8b9f3,31,142.29,4410.99,PLN,online,PL-North,2026-03-03T19:00:00+00:00,ORD-PET -000072-0059,31,31,false,false,1.0000,0.9730,1.0301,ok,2026-03-03T19:00:00+00:00
2a4de8b8-d4ec-5239-8cff-e4fcc85ca8c9,de0b3ef5-2bd5-55d5-8b53-6dc8eda6d60f,359,14.30,5133.70,PLN,online,PL-North,2026-03-03T08:00:00+00:00,ORD-PET -000072-0059,359,359,false,false,1.0000,0.9790,0.8461,ok,2026-03-03T08:00:00+00:00
