id,product_id,stock_quantity,unit_of_measure,warehouse_code,recorded_at,ingested_at,created_at
809fb921-f47c-50f7-afd6-8f4a8524f5ee,b3eddb5e-2feb-5a7d-9d80-832a203e282f,811,pcs,WH-0002,2026-03-19T11:00:00+00:00,2026-03-19T11:00:00+00:00,2026-03-19T11:00:00+00:00
4d4e80f0-62f7-5264-b124-22e7494746ae,360ec9af-06ab-53b8-adcc-f0a8badedcdf,776,pcs,WH-0003,2026-03-19T12:00:00+00:00,2026-03-19T12:00:00+00:00,2026-03-19T12:00:00+00:00
c2396050-c967-53a9-9ac7-995008bf92ad,c6ad2817-6d98-5707-85ba-460e2ab44c7a,1012,pcs,WH-0001,2026-03-19T13:00:00+00:00,2026-03-19T13:00:00+00:00,2026-03-19T13:00:00+00:00
fb91d688-229d-53ae-946a-8ec87f9f9330,44953a4d-66fb-5d64-9644-a9213ce753fb,1178,pcs,WH-0002,2026-03-19T14:00:00+00:00,2026-03-19T14:00:00+00:00,2026-03-19T14:00:00+00:00
76b21021-6d37-54f2-90b1-2f24a5629e2a,5acda6c0-5a1e-5e97-9a2c-6a29d8118012,1677,pcs,WH-0003,2026-03-19T15:00:00+00:00,2026-03-19T15:00:00+00:00,2026-03-19T15:00:00+00:00
867fb05c-b1a6-5163-b1b3-d6bf79ec9f9c,06f4fcc4-2bd2-526c-bfc8-6a4cbad967b3,1698,pcs,WH-0001,2026-03-19T08:00:00+00:00,2026-03-19T08:00:00+00:00,2026-03-19T08:00:00+00:00
bc78c93e-89da-5056-9a1a-f23eece56470,b6756d87-a0a0-556a-b6ed-1c904680ceb4,590,pcs,WH-0002,2026-03-19T09:00:00+00:00,2026-03-19T09:00:00+00:00,2026-03-19T09:00:00+00:00
1601225c-9e13-52ea-8459-3358b8da533f,78d65be0-4c32-5c7a-932c-89673632def9,640,pcs,WH-0003,2026-03-19T10:00:00+00:00,2026-03-19T10:00:00+00:00,2026-03-19T10:00:00+00:00
6370f60a-6795-539a-b56d-4b53ea1d199f,01fc3b7e-8b29-50d3-a3d4-bc713fa84405,503,pcs,WH-0001,2026-03-19T11:00:00+00:00,2026-03-19T11:00:00+00:00,2026-03-19T11:00:00+00:00
46ea9822-3c58-555e-bfca-585a48699709,e97682bc-117f-532b-8b65-b717c09bc30f,628,pcs,WH-0002,2026-03-19T12:00:00+00:00,2026-03-19T12:00:00+00:00,2026-03-19T12:00:00+00:00
92a3308b-5d62-5449-b64f-bf4546833f7d,b7d44817-034b-51e8-84f0-70a921a96cdb,843,pcs,WH-0003,2026-03-19T13:00:00+00:00,2026-03-19T13:00:00+00:00,2026-03-19T13:00:00+00:00
5fdaa6ff-0dbf-5b93-a4ca-37f17d80fedd,85e7e944-3e11-5a89-ac96-c23167ff32dc,706,pcs,WH-0001,2026-03-19T14:00:00+00:00,2026-03-19T14:00:00+00:00,2026-03-19T14:00:00+00:00
6484a43e-e671-5d15-91b9-e7c6a644e990,975dfb1e-69d1-5f10-8875-2e1acefd4859,917,pcs,WH-0002,2026-03-19T15:00:00+00:00,2026-03-19T15:00:00+00:00,2026-03-19T15:00:00+00:00
f38c1477-582d-530a-b603-1787baaaf80e,ac6c0b36-b856-5925-aca7-b8e3bb4639a3,762,pcs,WH-0003,2026-03-19T08:00:00+00:00,2026-03-19T08:00:00+00:00,2026-03-19T08:00:00+00:00
88a2b9ba-c531-542a-89e0-f5e7f126eebc,7d15b52f-782f-5fa8-9c0b-78ebb03a07a5,1165,pcs,WH-0001,2026-03-19T09:00:00+00:00,2026-03-19T09:00:00+00:00,2026-03-19T09:00:00+00:00
6e1b4775-80ca-5aa3-b998-9b8f169d6042,2532c2ec-f726-59a0-9af7-a077b1c5c99d,776,pcs,WH-0002,2026-03-19T10:00:00+00:00,2026-03-19T10:00:00+00:00,2026-03-19T10:00:00+00:00
9a61ed85-0a73-59f3-b1cb-d801a3833c96,6e80b7e9-0667-54ce-838e-56aca777afef,846,pcs,WH-0003,2026-03-19T11:00:00+00:00,2026-03-19T11:00:00+00:00,2026-03-19T11:00:00+00:00
3cf93d7d-68b7-5101-98bb-1ff2e36775b5,9a6922f7-9343-52bc-89b0-d1db33a0340d,360,pcs,WH-0001,2026-03-19T12:00:00+00:00,2026-03-19T12:00:00+00:00,2026-03-19T12:00:00+00:00
62db2a23-42c8-53d4-93fe-589e735991d4,f42ebea5-b984-5835-bd6a-106e6e6fdcfb,510,pcs,WH-0002,2026-03-19T13:00:00+00:00,2026-03-19T13:00:00+00:00,2026-03-19T13:00:00+00:00
93f520ad-1fd8-53d8-8e13-aa20e673245c,9cf88386-0bed-5ac4-9a5f-045e8b2a7a00,370,pcs,WH-0003,2026-03-19T14:00:00+00:00,2026-03-19T14:00:00+00:00,2026-03-19T14:00:00+00:00
236e81b8-d52e-51d6-bb3d-05aebb29ee26,ac8ce360-9980-5f71-b176-285323c963b8,408,pcs,WH-0001,2026-03-19T15:00:00+00:00,2026-03-19T15:00:00+00:00,2026-03-19T15:00:00+00:00
592a89aa-a930-579f-bb9e-bc018d51dce1,58e54d28-afe6-5090-9990-c3649b754085,568,pcs,WH-0002,2026-03-19T08:00:00+00:00,2026-03-19T08:00:00+00:00,2026-03-19T08:00:00+00:00
b650157b-0cd5-5af5-ade3-58f191d847a4,ab1d5346-1d4b-582e-bd7a-c0685e487f0b,473,pcs,WH-0003,2026-03-19T09:00:00+00:00,2026-03-19T09:00:00+00:00,2026-03-19T09:00:00+00:00
34b18c39-0af8-5572-be01-02bfd8900bae,5a4f9e8e-a5d6-5631-ae53-ffbfaec4450c,680,pcs,WH-0001,2026-03-19T10:00:00+00:00,2026-03-19T10:00:00+00:00,2026-03-19T10:00:00+00:00
964eab8e-6490-57f8-a31a-2389227fa194,aea54154-8157-5774-8110-fba37ae17360,671,pcs,WH-0002,2026-03-19T11:00:00+00:00,2026-03-19T11:00:00+00:00,2026-03-19T11:00:00+00:00
acd492a2-a63e-5e27-b6ea-f213fc91d018,293b0637-4956-51c6-b5b9-b71cef14f7a6,686,pcs,WH-0003,2026-03-19T12:00:00+00:00,2026-03-19T12:00:00+00:00,2026-03-19T12:00:00+00:00
9266c236-7b17-52e4-b05a-7b12fac2baa4,5125db4d-be56-5fed-8c57-2cb37186845a,398,pcs,WH-0001,2026-03-19T13:00:00+00:00,2026-03-19T13:00:00+00:00,2026-03-19T13:00:00+00:00
37c5afc1-ad42-5f6c-9dca-75c9b1e289bc,ce797b7a-af13-5663-88da-14c0a9fe5a63,316,pcs,WH-0002,2026-03-19T14:00:00+00:00,2026-03-19T14:00:00+00:00,2026-03-19T14:00:00+00:00
41fc3f8a-aea1-57d5-9cd0-3abfeb9a887c,ef4975d2-c692-52bd-9c55-6fc144747695,600,pcs,WH-0003,2026-03-19T15:00:00+00:00,2026-03-19T15:00:00+00:00,2026-03-19T15:00:00+00:00
dbc6492d-e553-503f-8508-1d87bafed694,91c81a29-2ca8-52e7-bffd-af9c56b7218c,334,pcs,WH-0001,2026-03-19T08:00:00+00:00,2026-03-19T08:00:00+00:00,2026-03-19T08:00:00+00:00
3be31c5a-3f0d-5d26-a16a-b757b405cdac,ef601e27-fbe0-531a-8b8b-900d8745a901,612,pcs,WH-0002,2026-03-19T09:00:00+00:00,2026-03-19T09:00:00+00:00,2026-03-19T09:00:00+00:00
7047284b-50f6-55ae-afd1-e056e5228052,ee0c49cd-0889-5cbf-90de-badbe7517995,480,pcs,WH-0003,2026-03-19T10:00:00+00:00,2026-03-19T10:00:00+00:00,2026-03-19T10:00:00+00:00
67ec56c8-6c38-5f81-96ef-cf8241cf2230,c74c4e40-b157-5011-aa3d-ec349fb61826,549,pcs,WH-0001,2026-03-19T11:00:00+00:00,2026-03-19T11:00:00+00:00,2026-03-19T11:00:00+00:00
af2fcaf2-a927-5078-9c81-8452d5207135,bdef6401-48fd-5078-a4a6-0b385d763314,636,pcs,WH-0002,2026-03-19T12:00:00+00:00,2026-03-19T12:00:00+00:00,2026-03-19T12:00:00+00:00
6e580b46-3c13-5f89-806c-241e92cdc351,7ee0dda2-02c2-549d-92e2-6eb7117b919d,510,pcs,WH-0003,2026-03-19T13:00:00+00:00,2026-03-19T13:00:00+00:00,2026-03-19T13:00:00+00:00
8d1df94c-6665-5a5a-84f2-4d502dd748ef,ab4674bc-4106-51c6-b44a-9ca109374b4f,316,pcs,WH-0001,2026-03-19T14:00:00+00:00,2026-03-19T14:00:00+00:00,2026-03-19T14:00:00+00:00
dde7a6b1-acbb-53bd-b809-2370087f75ad,88370064-3581-5cf2-9047-50dd2a1397e0,285,pcs,WH-0002,2026-03-19T15:00:00+00:00,2026-03-19T15:00:00+00:00,2026-03-19T15:00:00+00:00
a268627c-284e-5e97-909e-11346b600bbe,e99fb2c3-af82-55dc-a4f5-05e1d6698616,272,pcs,WH-0003,2026-03-19T08:00:00+00:00,2026-03-19T08:00:00+00:00,2026-03-19T08:00:00+00:00
baa3ecaa-72d0-5bda-b21b-3688df6b0bde,f32ca738-f369-5d10-a674-7ee267c90f10,268,pcs,WH-0001,2026-03-19T09:00:00+00:00,2026-03-19T09:00:00+00:00,2026-03-19T09:00:00+00:00
cc0974e0-1fef-562b-8012-161fcdad019f,1a75e928-29ff-5256-9b8e-492b71e4a9eb,380,pcs,WH-0002,2026-03-19T10:00:00+00:00,2026-03-19T10:00:00+00:00,2026-03-19T10:00:00+00:00
f65cb175-acf3-501d-8fd0-005e6caa5a9d,c05f9712-2ad5-54a6-bb81-158133cd3bd9,456,pcs,WH-0003,2026-03-19T11:00:00+00:00,2026-03-19T11:00:00+00:00,2026-03-19T11:00:00+00:00
6df04f7a-36e4-5f5b-896f-eb0c9cc888c1,dcbefd02-d790-5d82-b528-14470a618fa6,378,pcs,WH-0001,2026-03-19T12:00:00+00:00,2026-03-19T12:00:00+00:00,2026-03-19T12:00:00+00:00
72ea6c1c-f0d4-5955-b116-93696e3ccf3e,70103cb6-8c8c-5035-8835-8dba958ea703,351,pcs,WH-0002,2026-03-19T13:00:00+00:00,2026-03-19T13:00:00+00:00,2026-03-19T13:00:00+00:00
8da4e660-394c-5efb-96be-431bd77a55d5,874f1b3f-f15c-5575-af9b-537ba7b68f80,456,pcs,WH-0003,2026-03-19T14:00:00+00:00,2026-03-19T14:00:00+00:00,2026-03-19T14:00:00+00:00
18c744ce-73ed-54c6-903f-944f78620cb6,68343b6b-e6e1-53cd-9d7e-113d3dd3fb4f,524,pcs,WH-0001,2026-03-19T15:00:00+00:00,2026-03-19T15:00:00+00:00,2026-03-19T15:00:00+00:00
16161846-56d9-5f2b-9775-7f61cb3026d7,9b06f7c5-92ba-5990-be5b-a7cd92658adc,568,pcs,WH-0002,2026-03-19T08:00:00+00:00,2026-03-19T08:00:00+00:00,2026-03-19T08:00:00+00:00
d0cc5612-bd19-5426-bc6d-4b30ebd974bd,2e22974b-0c82-5383-be4f-44adda569aa6,513,pcs,WH-0003,2026-03-19T09:00:00+00:00,2026-03-19T09:00:00+00:00,2026-03-19T09:00:00+00:00
cbd8a4ef-ad52-5071-bb7d-640913f7a7c0,284bddee-b37c-5c36-8aab-81867975f179,440,pcs,WH-0001,2026-03-19T10:00:00+00:00,2026-03-19T10:00:00+00:00,2026-03-19T10:00:00+00:00
6a575a4c-1045-5e9d-a18c-1b0b1192a7f5,06acb399-de3d-5662-8c40-c27c44a03030,551,pcs,WH-0002,2026-03-19T11:00:00+00:00,2026-03-19T11:00:00+00:00,2026-03-19T11:00:00+00:00
fdc929b6-ad51-54f6-aba6-21ddaf8282ff,b3187164-9efe-5f40-864a-e693c1808c39,532,pcs,WH-0003,2026-03-19T12:00:00+00:00,2026-03-19T12:00:00+00:00,2026-03-19T12:00:00+00:00
616e7858-ad9f-548f-b102-c188f98bd592,c9bc50a8-e5f6-504c-8618-2e9c520992ff,482,pcs,WH-0001,2026-03-19T13:00:00+00:00,2026-03-19T13:00:00+00:00,2026-03-19T13:00:00+00:00
c0f504e2-d957-5b3d-8970-8dd9cdcfcee6,13aa843a-9cf9-5e5e-b377-21f2c5c1cfe1,650,pcs,WH-0002,2026-03-19T14:00:00+00:00,2026-03-19T14:00:00+00:00,2026-03-19T14:00:00+00:00
980af36f-094b-5245-86d7-2dc1f9c5826b,4dd85a2c-b259-5694-a7e6-1dbdd7a8b9f3,598,pcs,WH-0003,2026-03-19T15:00:00+00:00,2026-03-19T15:00:00+00:00,2026-03-19T15:00:00+00:00
783da236-fa93-5ad1-84ba-4d2bac7eff7c,953af428-8548-5852-860e-88337bcfda1c,282,pcs,WH-0001,2026-03-19T08:00:00+00:00,2026-03-19T08:00:00+00:00,2026-03-19T08:00:00+00:00
211ed145-a452-55e6-9b9e-48b88b5c687b,6a250ba0-29a8-5939-9cc1-cba774d5109f,361,pcs,WH-0002,2026-03-19T09:00:00+00:00,2026-03-19T09:00:00+00:00,2026-03-19T09:00:00+00:00
652deead-ab89-5203-9c2f-d1d12355dcff,260c2bee-e4ea-5a81-b7cd-575a8882e7ca,328,pcs,WH-0003,2026-03-19T10:00:00+00:00,2026-03-19T10:00:00+00:00,2026-03-19T10:00:00+00:00
c599df29-ac85-5726-800f-2d2b0c5b17c3,39f8628a-0f86-548c-91ee-718cae91d0c3,315,pcs,WH-0001,2026-03-19T11:00:00+00:00,2026-03-19T11:00:00+00:00,2026-03-19T11:00:00+00:00
308247af-bae7-530b-b86f-e30ca864b697,d7ba719e-c372-52f1-a68d-888ec8fb1196,328,pcs,WH-0002,2026-03-19T12:00:00+00:00,2026-03-19T12:00:00+00:00,2026-03-19T12:00:00+00:00
1ad18a76-a559-566a-a60c-8efd26c1baa6,09e0d5b3-b51d-50cb-b5b7-2e5b62f35dc6,308,pcs,WH-0003,2026-03-19T13:00:00+00:00,2026-03-19T13:00:00+00:00,2026-03-19T13:00:00+00:00
a56add72-ff49-5c8c-91a5-ed54a193c361,1564b2e3-5405-5bf0-8ac8-706225799233,396,pcs,WH-0001,2026-03-19T14:00:00+00:00,2026-03-19T14:00:00+00:00,2026-03-19T14:00:00+00:00
ae5373e7-1ced-5ea2-bb41-4bce64d18588,fe2b63a8-eeb4-5208-b8d1-f4bb758543f5,332,pcs,WH-0002,2026-03-19T15:00:00+00:00,2026-03-19T15:00:00+00:00,2026-03-19T15:00:00+00:00
1dc20ace-cf23-5b08-9e7f-90d2fd290a7a,818addc5-51d4-57c7-a7c6-b66bb513dcaf,298,pcs,WH-0003,2026-03-19T08:00:00+00:00,2026-03-19T08:00:00+00:00,2026-03-19T08:00:00+00:00
cd23daef-9583-58a9-bcb9-9e496cc84ac3,6b73c00c-e450-51d6-b955-9cca56d368d3,447,pcs,WH-0001,2026-03-19T09:00:00+00:00,2026-03-19T09:00:00+00:00,2026-03-19T09:00:00+00:00
51bcfb77-911d-5f03-925b-b293737b64d1,e213b766-e8ca-56ff-8715-94a8c16a108d,316,pcs,WH-0002,2026-03-19T10:00:00+00:00,2026-03-19T10:00:00+00:00,2026-03-19T10:00:00+00:00
7fb7746f-8e5f-50a2-97fd-88c945755c74,4043dc4a-96a5-5cb6-8f09-37f10cce0de1,371,pcs,WH-0003,2026-03-19T11:00:00+00:00,2026-03-19T11:00:00+00:00,2026-03-19T11:00:00+00:00
08be8d56-185c-5a2c-a4cc-53801b1ea933,fafbca1c-6412-5747-af13-5c9678cf76df,392,pcs,WH-0001,2026-03-19T12:00:00+00:00,2026-03-19T12:00:00+00:00,2026-03-19T12:00:00+00:00
4890c500-c0b1-5074-9a31-cd1eae49e2d1,80c37084-5ec1-5934-99a2-404b2f4d677a,271,pcs,WH-0002,2026-03-19T13:00:00+00:00,2026-03-19T13:00:00+00:00,2026-03-19T13:00:00+00:00
b3b2f619-9661-5cf4-b1f7-e6c1e68c392c,4f4cdd86-60e0-5d5c-9eda-86f193a7cd21,314,pcs,WH-0003,2026-03-19T14:00:00+00:00,2026-03-19T14:00:00+00:00,2026-03-19T14:00:00+00:00
31628796-776b-5292-bdfb-4c46a6e1287b,2480ade4-fd45-5f2a-96a0-bdb49cf41ba8,254,pcs,WH-0001,2026-03-19T15:00:00+00:00,2026-03-19T15:00:00+00:00,2026-03-19T15:00:00+00:00
f9acac48-86d8-5007-b340-067ab0afa873,adacd216-df4b-557a-bee5-9d117848c764,286,pcs,WH-0002,2026-03-19T08:00:00+00:00,2026-03-19T08:00:00+00:00,2026-03-19T08:00:00+00:00
c8c99697-2f37-552c-a2b4-30e3143493da,ec348c6b-cb3f-5826-a791-37217bfd82f6,335,pcs,WH-0003,2026-03-19T09:00:00+00:00,2026-03-19T09:00:00+00:00,2026-03-19T09:00:00+00:00
8a19b29d-5618-5f2b-9412-699b65349019,8cf4f802-4e89-570e-93f8-e6fcceaa622b,204,pcs,WH-0001,2026-03-19T10:00:00+00:00,2026-03-19T10:00:00+00:00,2026-03-19T10:00:00+00:00
870c0220-befb-5c30-81c0-b4ce578d9452,398b86fc-73de-5291-ac6a-14681329475c,185,pcs,WH-0002,2026-03-19T11:00:00+00:00,2026-03-19T11:00:00+00:00,2026-03-19T11:00:00+00:00
2b276ae3-b8bf-5e3e-b11a-f22920e66da0,e760945c-f9e6-5e2e-9858-aceb64faaf84,216,pcs,WH-0003,2026-03-19T12:00:00+00:00,2026-03-19T12:00:00+00:00,2026-03-19T12:00:00+00:00
51bc04d6-5fae-5952-b8db-7070110a8d5a,a5c55cd2-b68a-541d-8134-ac1136a677dc,206,pcs,WH-0001,2026-03-19T13:00:00+00:00,2026-03-19T13:00:00+00:00,2026-03-19T13:00:00+00:00
3e263b32-6381-5edb-9b86-360125a5a967,ebd800fd-0820-5593-9f02-c5ad7575757b,162,pcs,WH-0002,2026-03-19T14:00:00+00:00,2026-03-19T14:00:00+00:00,2026-03-19T14:00:00+00:00
c5c87929-f7bb-54e8-8872-4847888b7bb7,57a04d7b-ffa2-55d5-8e3c-3099d16cc188,180,pcs,WH-0003,2026-03-19T15:00:00+00:00,2026-03-19T15:00:00+00:00,2026-03-19T15:00:00+00:00
ab40b3c6-c8e4-5025-b954-c0d140eae729,746e83f8-c019-5f34-be65-3ba6d9311b16,182,pcs,WH-0001,2026-03-19T08:00:00+00:00,2026-03-19T08:00:00+00:00,2026-03-19T08:00:00+00:00
6937ca0c-1d75-50b3-b4ff-8aff27d880c1,20bd9198-afef-51b5-88cd-25eecdc6a243,222,pcs,WH-0002,2026-03-19T09:00:00+00:00,2026-03-19T09:00:00+00:00,2026-03-19T09:00:00+00:00
a134e8e7-035c-58e2-9c9f-d7b0f0acf8f8,da3b1539-9617-5466-87e9-e053e2419729,226,pcs,WH-0003,2026-03-19T10:00:00+00:00,2026-03-19T10:00:00+00:00,2026-03-19T10:00:00+00:00
c7785997-ef70-5fea-8c96-e078461c67ee,1e4e8bdc-40be-58a9-9f14-c7b0c6af9c9c,188,pcs,WH-0001,2026-03-19T11:00:00+00:00,2026-03-19T11:00:00+00:00,2026-03-19T11:00:00+00:00
0104acf8-cd1a-55f2-9146-fa7a3c3f5979,576f0781-3104-5d50-92f3-befe834a6fa6,3014,pcs,WH-0002,2026-03-12T08:00:00+00:00,2026-03-12T08:00:00+00:00,2026-03-12T08:00:00+00:00
51fbc416-5efb-5c85-a80d-55be59235c70,38d5dc41-891b-50f6-a02f-fda88ad8ccde,3514,pcs,WH-0003,2026-03-12T09:00:00+00:00,2026-03-12T09:00:00+00:00,2026-03-12T09:00:00+00:00
04709b94-3952-52ba-8db8-ce1e32aef410,de0b3ef5-2bd5-55d5-8b53-6dc8eda6d60f,3975,pcs,WH-0001,2026-03-12T10:00:00+00:00,2026-03-12T10:00:00+00:00,2026-03-12T10:00:00+00:00
cae93fff-2e9f-5cd4-95a7-b94db56e0160,b17680da-3917-5612-9246-0a9b60e6efe9,3580,pcs,WH-0002,2026-03-12T11:00:00+00:00,2026-03-12T11:00:00+00:00,2026-03-12T11:00:00+00:00
1c74e632-03d2-5af7-b9c9-19b193b481e1,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,3677,pcs,WH-0003,2026-03-12T12:00:00+00:00,2026-03-12T12:00:00+00:00,2026-03-12T12:00:00+00:00
a74fc3cd-867f-5c92-b2e7-625a3278098a,e3e08a14-471a-5347-94f6-b2369070c3a7,3433,pcs,WH-0001,2026-03-12T13:00:00+00:00,2026-03-12T13:00:00+00:00,2026-03-12T13:00:00+00:00
44df9c1a-c558-514f-8646-c2481f5fd806,6ef80540-16c7-551c-95b8-9ae7373e7908,3356,pcs,WH-0002,2026-03-12T14:00:00+00:00,2026-03-12T14:00:00+00:00,2026-03-12T14:00:00+00:00
c352a510-e8e7-593a-b938-e3d4f525ad06,f000d381-f2f7-5a93-bc43-825f298a7685,3260,pcs,WH-0003,2026-03-12T15:00:00+00:00,2026-03-12T15:00:00+00:00,2026-03-12T15:00:00+00:00
12f83bd2-d243-59a1-b212-675bba968257,22d48f3a-5014-5123-a1e5-345e1ddd84a3,1664,pcs,WH-0001,2026-03-12T08:00:00+00:00,2026-03-12T08:00:00+00:00,2026-03-12T08:00:00+00:00
72ab937c-926f-588f-b6b3-0925d7f6e89a,7b6c271c-85eb-5849-9da9-76e7ab8e881f,1973,pcs,WH-0002,2026-03-12T09:00:00+00:00,2026-03-12T09:00:00+00:00,2026-03-12T09:00:00+00:00
268d660e-3a52-5b7f-ba39-92596bd62ba1,163da9b8-d3e0-5f9e-9dd3-954c345c7684,1635,pcs,WH-0003,2026-03-12T10:00:00+00:00,2026-03-12T10:00:00+00:00,2026-03-12T10:00:00+00:00
f33348a1-e01c-5ce4-a1cf-5d84c565fa8c,ca2f4809-df5a-51b1-b5eb-635bec356f40,1508,pcs,WH-0001,2026-03-12T11:00:00+00:00,2026-03-12T11:00:00+00:00,2026-03-12T11:00:00+00:00
95a79073-d0a7-57fb-b2ec-7f2f7ed844bd,f8f45205-4b7d-5a19-9e70-2c6d708ac79c,1850,pcs,WH-0002,2026-03-12T12:00:00+00:00,2026-03-12T12:00:00+00:00,2026-03-12T12:00:00+00:00
04580367-754e-5978-a61a-630742b8069b,5030188b-d814-53c3-9914-3a99743cea2f,2472,pcs,WH-0003,2026-03-12T13:00:00+00:00,2026-03-12T13:00:00+00:00,2026-03-12T13:00:00+00:00
1596e76e-1654-513e-a510-2deefa29638c,92541b74-41dc-5325-b5f8-c731758cbdfc,2787,pcs,WH-0001,2026-03-12T14:00:00+00:00,2026-03-12T14:00:00+00:00,2026-03-12T14:00:00+00:00
594f5f8d-66dd-5324-8e87-5dd6e9f19865,5e4db0b5-3afc-5b37-b821-e41339bfcb8f,1990,pcs,WH-0002,2026-03-12T15:00:00+00:00,2026-03-12T15:00:00+00:00,2026-03-12T15:00:00+00:00
9e7fbe30-75bc-5fce-97ef-dac26916b08a,6836df32-8a55-5c22-8e6b-ed15005c6d4a,3009,pcs,WH-0003,2026-03-12T08:00:00+00:00,2026-03-12T08:00:00+00:00,2026-03-12T08:00:00+00:00
b9c27d92-f8c9-56f8-b2f1-79ae92a8316c,60fc91ce-c105-5d41-a03f-c6f4490669e1,2058,pcs,WH-0001,2026-03-12T09:00:00+00:00,2026-03-12T09:00:00+00:00,2026-03-12T09:00:00+00:00
8c33a200-e7c2-51af-9a82-86bc833722d6,944b935c-7308-50ea-a7a3-71cc8f2fd4c5,1117,pcs,WH-0002,2026-03-12T10:00:00+00:00,2026-03-12T10:00:00+00:00,2026-03-12T10:00:00+00:00
faca8c31-de6e-5a7f-926c-2ce547fda445,b3eddb5e-2feb-5a7d-9d80-832a203e282f,986,pcs,WH-0003,2026-03-12T11:00:00+00:00,2026-03-12T11:00:00+00:00,2026-03-12T11:00:00+00:00
5154e162-f1b1-5c1b-946d-d2d344708985,360ec9af-06ab-53b8-adcc-f0a8badedcdf,923,pcs,WH-0001,2026-03-12T12:00:00+00:00,2026-03-12T12:00:00+00:00,2026-03-12T12:00:00+00:00
0045426a-dc17-5bde-b48a-ca12143fa783,c6ad2817-6d98-5707-85ba-460e2ab44c7a,1201,pcs,WH-0002,2026-03-12T13:00:00+00:00,2026-03-12T13:00:00+00:00,2026-03-12T13:00:00+00:00
e7c446ee-f69b-5358-a44d-12b061652b37,44953a4d-66fb-5d64-9644-a9213ce753fb,1381,pcs,WH-0003,2026-03-12T14:00:00+00:00,2026-03-12T14:00:00+00:00,2026-03-12T14:00:00+00:00
601e65f1-f7aa-52c5-8a01-7fd4e45ad900,5acda6c0-5a1e-5e97-9a2c-6a29d8118012,1964,pcs,WH-0001,2026-03-12T15:00:00+00:00,2026-03-12T15:00:00+00:00,2026-03-12T15:00:00+00:00
f41eef13-e606-5a1d-8085-73cfec42a811,06f4fcc4-2bd2-526c-bfc8-6a4cbad967b3,1964,pcs,WH-0002,2026-03-12T08:00:00+00:00,2026-03-12T08:00:00+00:00,2026-03-12T08:00:00+00:00
66bce626-87b6-5961-82e4-41f0dd5f90a4,b6756d87-a0a0-556a-b6ed-1c904680ceb4,660,pcs,WH-0003,2026-03-12T09:00:00+00:00,2026-03-12T09:00:00+00:00,2026-03-12T09:00:00+00:00
710cbfc2-ebf3-5441-96b5-528b644bdc57,78d65be0-4c32-5c7a-932c-89673632def9,710,pcs,WH-0001,2026-03-12T10:00:00+00:00,2026-03-12T10:00:00+00:00,2026-03-12T10:00:00+00:00
68a92c87-d948-565a-9c5b-f9a7d32b24fa,01fc3b7e-8b29-50d3-a3d4-bc713fa84405,552,pcs,WH-0002,2026-03-12T11:00:00+00:00,2026-03-12T11:00:00+00:00,2026-03-12T11:00:00+00:00
2e70680a-04ba-52cb-bc2e-dd1f042aebec,e97682bc-117f-532b-8b65-b717c09bc30f,691,pcs,WH-0003,2026-03-12T12:00:00+00:00,2026-03-12T12:00:00+00:00,2026-03-12T12:00:00+00:00
33c4bf15-e16c-565b-b55e-92e50dc67094,b7d44817-034b-51e8-84f0-70a921a96cdb,927,pcs,WH-0001,2026-03-12T13:00:00+00:00,2026-03-12T13:00:00+00:00,2026-03-12T13:00:00+00:00
35751327-6d53-5922-9af6-a82ac6f1b1a1,85e7e944-3e11-5a89-ac96-c23167ff32dc,769,pcs,WH-0002,2026-03-12T14:00:00+00:00,2026-03-12T14:00:00+00:00,2026-03-12T14:00:00+00:00
4d54374c-9ed9-5b0e-a8f4-09cdc7f8ff44,975dfb1e-69d1-5f10-8875-2e1acefd4859,1001,pcs,WH-0003,2026-03-12T15:00:00+00:00,2026-03-12T15:00:00+00:00,2026-03-12T15:00:00+00:00
8e15245b-46c7-5305-8bda-c0c3b5cf3c44,ac6c0b36-b856-5925-aca7-b8e3bb4639a3,825,pcs,WH-0001,2026-03-12T08:00:00+00:00,2026-03-12T08:00:00+00:00,2026-03-12T08:00:00+00:00
6607e393-1f30-5b93-8e05-ae91f701d3a9,7d15b52f-782f-5fa8-9c0b-78ebb03a07a5,1270,pcs,WH-0002,2026-03-12T09:00:00+00:00,2026-03-12T09:00:00+00:00,2026-03-12T09:00:00+00:00
185c39a3-fa19-57ca-9f2b-dc79a0e900cc,2532c2ec-f726-59a0-9af7-a077b1c5c99d,832,pcs,WH-0003,2026-03-12T10:00:00+00:00,2026-03-12T10:00:00+00:00,2026-03-12T10:00:00+00:00
5cd0981f-bddf-5901-bd97-ee898d9c3613,6e80b7e9-0667-54ce-838e-56aca777afef,909,pcs,WH-0001,2026-03-12T11:00:00+00:00,2026-03-12T11:00:00+00:00,2026-03-12T11:00:00+00:00
6a7e2b0f-aedd-5b58-a41f-b95b605797ac,9a6922f7-9343-52bc-89b0-d1db33a0340d,416,pcs,WH-0002,2026-03-12T12:00:00+00:00,2026-03-12T12:00:00+00:00,2026-03-12T12:00:00+00:00
0dd50e62-807b-563d-a48e-ed31183f3d34,f42ebea5-b984-5835-bd6a-106e6e6fdcfb,608,pcs,WH-0003,2026-03-12T13:00:00+00:00,2026-03-12T13:00:00+00:00,2026-03-12T13:00:00+00:00
