id,order_id,product_id,quantity,unit_price,total_amount,currency
5aaacda7-56ce-5859-b095-e084b7344f10,e2340d7e-0826-5ed4-8e03-70ee31f19d93,5e4db0b5-3afc-5b37-b821-e41339bfcb8f,21,38.41,806.61,PLN
ca3bfda0-894c-52c2-9eae-cb0d8a07eb82,d826822d-ccda-50b5-a37a-f5110908756c,398b86fc-73de-5291-ac6a-14681329475c,1,179.39,179.39,PLN
96b14ff4-2823-530b-981b-6a0f9d7f3066,352c62b7-7b8c-5fe8-9c17-72b3bb17ae5e,e760945c-f9e6-5e2e-9858-aceb64faaf84,6,181.25,1087.50,PLN
496e42ed-d125-51f4-9661-ad60b08fdbd8,352c62b7-7b8c-5fe8-9c17-72b3bb17ae5e,b17680da-3917-5612-9246-0a9b60e6efe9,273,16.15,4408.95,PLN
b830cc24-e429-5f33-8e36-a91538ff146c,6017829a-73bf-5f96-864d-18d5e1dd0645,a5c55cd2-b68a-541d-8134-ac1136a677dc,2,183.10,366.20,PLN
3cdfbc95-eae2-5026-b2b2-cbfaffc30d13,6017829a-73bf-5f96-864d-18d5e1dd0645,e3e08a14-471a-5347-94f6-b2369070c3a7,193,19.86,3832.98,PLN
d9b7b75c-315f-5668-882f-0b3d775a1c01,e01e984a-e640-5fab-9f83-762dc6edeeed,ebd800fd-0820-5593-9f02-c5ad7575757b,1,184.96,184.96,PLN
c727d123-3d83-5339-a42f-b0628cf2aedb,781c3ae9-15e6-55db-9cd7-a0cd4ed32975,57a04d7b-ffa2-55d5-8e3c-3099d16cc188,1,186.81,186.81,PLN
5c0f7563-a290-59be-9219-401a96f0ba60,781c3ae9-15e6-55db-9cd7-a0cd4ed32975,de0b3ef5-2bd5-55d5-8b53-6dc8eda6d60f,399,14.30,5705.70,PLN
31d80236-1cc0-5fda-9adc-63c4b888e553,781c3ae9-15e6-55db-9cd7-a0cd4ed32975,163da9b8-d3e0-5f9e-9dd3-954c345c7684,30,29.14,874.20,PLN
e4673ed7-0644-5658-bf89-1f92321b039f,e409bb7d-12cf-574d-afa3-3aefe1ca90e8,746e83f8-c019-5f34-be65-3ba6d9311b16,1,188.67,188.67,PLN
f2ec53f2-6cc8-5167-b9ac-ca7c1db81ff0,c069de7a-9dc7-5fb2-9aa6-5c77b9c8fde0,20bd9198-afef-51b5-88cd-25eecdc6a243,2,190.52,381.04,PLN
bb7dc94a-a145-5b0c-b558-ddc57b0beca3,c069de7a-9dc7-5fb2-9aa6-5c77b9c8fde0,38d5dc41-891b-50f6-a02f-fda88ad8ccde,518,12.44,6443.92,PLN
95f5b393-898a-5ec6-8b23-b089488f0701,58c2d4ae-20a3-5c51-8517-b171841c9001,da3b1539-9617-5466-87e9-e053e2419729,3,192.38,577.14,PLN
922bded8-abb5-5199-b346-fafe4dacf0a1,a8bac006-3e76-57db-8639-7fac300cd7d3,1e4e8bdc-40be-58a9-9f14-c7b0c6af9c9c,1,194.23,194.23,PLN
4851494d-faed-5654-82bf-774093e7251a,a8bac006-3e76-57db-8639-7fac300cd7d3,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,357,18.01,6429.57,PLN
55e55405-7515-5515-a8ec-583de61c7ab3,27045cbc-1ab2-5f7f-8fcd-7fd03686acef,576f0781-3104-5d50-92f3-befe834a6fa6,1851,9.99,18491.49,PLN
c0e902ba-2341-5a99-b99f-8aaf40497120,27045cbc-1ab2-5f7f-8fcd-7fd03686acef,576f0781-3104-5d50-92f3-befe834a6fa6,342,9.99,3416.58,PLN
cb777cf8-55a4-5f49-be79-7d890434e431,27045cbc-1ab2-5f7f-8fcd-7fd03686acef,22d48f3a-5014-5123-a1e5-345e1ddd84a3,55,23.99,1319.45,PLN
b8137dd0-dbbd-5ede-8dd4-e40ab91439c0,528c49f9-d8af-5c45-a183-88e84fdcabc3,38d5dc41-891b-50f6-a02f-fda88ad8ccde,2936,11.74,34468.64,PLN
72bea3f7-d611-59d3-aa2d-37149218d7e6,694f011f-2530-5114-9692-43011c9db4c9,de0b3ef5-2bd5-55d5-8b53-6dc8eda6d60f,2127,13.49,28693.23,PLN
7d832634-2b60-5a12-8fcf-d567c22bf61a,260bb27e-aacb-572d-be60-38443eb7bab9,b17680da-3917-5612-9246-0a9b60e6efe9,2554,15.24,38922.96,PLN
fe659815-c58a-5bda-91f6-6389984b0363,260bb27e-aacb-572d-be60-38443eb7bab9,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,364,16.99,6184.36,PLN
f8eb834d-5252-5868-b3e2-b3f6fc11a584,fb3b739f-78b9-5149-83ea-f4a2c00ab6ee,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,1078,16.99,18315.22,PLN
f6c60e0c-b3b1-5cec-9699-05389bb9a67d,fb3b739f-78b9-5149-83ea-f4a2c00ab6ee,b17680da-3917-5612-9246-0a9b60e6efe9,242,15.24,3688.08,PLN
625da43e-beee-5f39-a6e5-f721cc38dcdd,fb3b739f-78b9-5149-83ea-f4a2c00ab6ee,ca2f4809-df5a-51b1-b5eb-635bec356f40,23,29.24,672.52,PLN
34d79c55-b459-5aa0-b70a-494cacff53c2,7f0a6185-9dcf-5a50-9d56-09d46ca63a27,e3e08a14-471a-5347-94f6-b2369070c3a7,985,18.74,18458.90,PLN
1e8b441e-e6c3-559a-80b1-f656636c0b8f,7f0a6185-9dcf-5a50-9d56-09d46ca63a27,e3e08a14-471a-5347-94f6-b2369070c3a7,263,18.74,4928.62,PLN
d0d797e9-98d2-5c04-954a-cf8d8ae40185,b7f37080-53d2-51b9-9511-af091d8f01ae,6ef80540-16c7-551c-95b8-9ae7373e7908,1166,20.49,23891.34,PLN
970c4fc6-fed2-5fa1-b79b-849a8831255a,b7f37080-53d2-51b9-9511-af091d8f01ae,6ef80540-16c7-551c-95b8-9ae7373e7908,235,20.49,4815.15,PLN
3be88763-6d8a-5ac7-a89a-f6b001ae5958,715dedb5-8e7b-57d4-826a-d64bf051a3e9,f000d381-f2f7-5a93-bc43-825f298a7685,1113,22.24,24753.12,PLN
23e9a667-df09-5c50-b600-fc7896e9c835,80831d0c-fc6b-548b-a19a-b863c295863d,22d48f3a-5014-5123-a1e5-345e1ddd84a3,348,23.99,8348.52,PLN
2affe4a4-e436-57a5-82d2-4f9abcfd56a8,80831d0c-fc6b-548b-a19a-b863c295863d,576f0781-3104-5d50-92f3-befe834a6fa6,570,9.99,5694.30,PLN
d8454d6b-517e-5415-b156-db11fd176756,72ba6d18-f730-5e8d-855b-f4c176dd2d06,7b6c271c-85eb-5849-9da9-76e7ab8e881f,303,25.74,7799.22,PLN
4dce3a0b-7a52-5e12-9d53-9924d945fdc7,72ba6d18-f730-5e8d-855b-f4c176dd2d06,38d5dc41-891b-50f6-a02f-fda88ad8ccde,291,11.74,3416.34,PLN
fa38521f-d9a5-5d68-b0db-36bce2c7a962,72ba6d18-f730-5e8d-855b-f4c176dd2d06,7b6c271c-85eb-5849-9da9-76e7ab8e881f,47,25.74,1209.78,PLN
d080b03d-62f1-5b9d-8c88-fbaf4f65ea35,83805fbc-acae-515b-905e-3627987f9b0f,163da9b8-d3e0-5f9e-9dd3-954c345c7684,196,27.49,5388.04,PLN
0e0bc5ed-d498-5787-8537-735afc704b57,7f8f886a-94f7-55d6-a9af-b2bce78e1b64,ca2f4809-df5a-51b1-b5eb-635bec356f40,177,29.24,5175.48,PLN
86f97b30-436d-5847-ad08-d7c626729272,474a16d1-75aa-5cc0-b1ab-936f628d7324,f8f45205-4b7d-5a19-9e70-2c6d708ac79c,310,30.99,9606.90,PLN
ab1e9543-70c9-5cb5-8cf3-23fd4a74dd06,474a16d1-75aa-5cc0-b1ab-936f628d7324,b17680da-3917-5612-9246-0a9b60e6efe9,398,15.24,6065.52,PLN
1bcb0fe9-1751-5757-98bd-e7e00dcba555,ee663ae8-1000-5ecf-93eb-a8f12f047075,5030188b-d814-53c3-9914-3a99743cea2f,408,32.74,13357.92,PLN
fbb44228-75e4-52d1-b3e3-ab87c031fe16,ee663ae8-1000-5ecf-93eb-a8f12f047075,e3e08a14-471a-5347-94f6-b2369070c3a7,231,18.74,4328.94,PLN
114bd71e-74aa-59a7-b57a-e2febaec42ea,b0f07dff-a648-511f-b7da-6662f6ec88ba,92541b74-41dc-5325-b5f8-c731758cbdfc,299,34.49,10312.51,PLN
dc82403b-5819-568f-9ac7-74ad7cf9f84c,b0f07dff-a648-511f-b7da-6662f6ec88ba,6ef80540-16c7-551c-95b8-9ae7373e7908,117,20.49,2397.33,PLN
7eb0756e-de39-5efe-b96b-733bf03fb3fe,b0f07dff-a648-511f-b7da-6662f6ec88ba,92541b74-41dc-5325-b5f8-c731758cbdfc,69,34.49,2379.81,PLN
bae396f7-4185-55db-8cfd-8e672051f170,c628313b-0aa0-5132-b689-ec90b1a76165,5e4db0b5-3afc-5b37-b821-e41339bfcb8f,222,36.24,8045.28,PLN
a43ce54c-ffd0-52ad-91ee-87e6c2cb137c,c628313b-0aa0-5132-b689-ec90b1a76165,de0b3ef5-2bd5-55d5-8b53-6dc8eda6d60f,368,13.49,4964.32,PLN
212085f1-be54-535c-83fb-bb1c2af9ab76,c628313b-0aa0-5132-b689-ec90b1a76165,163da9b8-d3e0-5f9e-9dd3-954c345c7684,35,27.49,962.15,PLN
e3815db7-dae9-5ac4-a699-3634e0afd004,f5dd3a16-4607-52df-9094-c50f0a2417e5,6836df32-8a55-5c22-8e6b-ed15005c6d4a,435,37.99,16525.65,PLN
7947e442-e9aa-513f-b9fd-62071a1ff42f,e05bc3da-a546-51e7-868f-51e2a6d4fbec,60fc91ce-c105-5d41-a03f-c6f4490669e1,165,39.74,6557.10,PLN
608b208b-a9e5-59fe-b72c-ee6ff16cc936,21f59b28-c876-5ce8-a3a0-e37a18b3389b,944b935c-7308-50ea-a7a3-71cc8f2fd4c5,409,41.49,16969.41,PLN
b223173b-cbd6-5c96-ae84-7598fe519973,a0022ca5-314d-5568-b3df-77b8cef614c5,b3eddb5e-2feb-5a7d-9d80-832a203e282f,167,43.24,7221.08,PLN
f95bd795-7952-50d6-8110-ca223b1e02ca,a0022ca5-314d-5568-b3df-77b8cef614c5,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,196,16.99,3330.04,PLN
60f76122-2461-5065-9dba-de93d763749c,a0022ca5-314d-5568-b3df-77b8cef614c5,f8f45205-4b7d-5a19-9e70-2c6d708ac79c,33,30.99,1022.67,PLN
f261c682-392e-5802-a1ac-e1d8abad0ce1,b80f6c9b-ba3e-5932-8c1d-6c4edc5111b4,360ec9af-06ab-53b8-adcc-f0a8badedcdf,166,44.99,7468.34,PLN
287fe73f-4977-59c2-8474-754889208043,c64bd53c-2fcc-5bbe-8905-a6e404e7db0e,c6ad2817-6d98-5707-85ba-460e2ab44c7a,332,46.74,15517.68,PLN
38f2833d-c490-5253-8a92-c77688a3a279,c64bd53c-2fcc-5bbe-8905-a6e404e7db0e,e3e08a14-471a-5347-94f6-b2369070c3a7,215,18.74,4029.10,PLN
33f8e0c9-4fe0-5a30-99e3-306b84798273,0f487e82-803b-5600-8918-0fc499208d3f,44953a4d-66fb-5d64-9644-a9213ce753fb,401,48.49,19444.49,PLN
35531fc8-26c1-5800-a98a-197cddfb11cd,75eb7d2f-4097-5fe3-b74a-3f9f23d15b1d,5acda6c0-5a1e-5e97-9a2c-6a29d8118012,865,50.24,43457.60,PLN
cdfd0f63-a888-55f4-824f-1544e4d915a2,0d5534c9-f774-52bc-80c7-9827cd24eefb,06f4fcc4-2bd2-526c-bfc8-6a4cbad967b3,402,51.99,20899.98,PLN
3174f22f-8232-5787-ba5e-b278d94e2c30,0d5534c9-f774-52bc-80c7-9827cd24eefb,576f0781-3104-5d50-92f3-befe834a6fa6,230,9.99,2297.70,PLN
ac0ad497-349a-523b-b9a0-b74101a06e46,0d5534c9-f774-52bc-80c7-9827cd24eefb,22d48f3a-5014-5123-a1e5-345e1ddd84a3,45,23.99,1079.55,PLN
932b2daf-bc06-5eb8-b6ad-99643cf9430c,0d5534c9-f774-52bc-80c7-9827cd24eefb,6836df32-8a55-5c22-8e6b-ed15005c6d4a,75,37.99,2849.25,PLN
8b71b6b0-b91a-5c30-82b4-34385527364c,9062f424-79e3-5862-9d71-f0cf2d1b32e2,b6756d87-a0a0-556a-b6ed-1c904680ceb4,57,53.74,3063.18,PLN
5394d3f1-34ef-5ceb-b327-a4ff11d6bfbe,9062f424-79e3-5862-9d71-f0cf2d1b32e2,38d5dc41-891b-50f6-a02f-fda88ad8ccde,437,11.74,5130.38,PLN
f46c64c1-9a5c-5647-9e12-fa4642148e4c,66cb1442-9242-593f-89b8-0ec4155aa9c5,78d65be0-4c32-5c7a-932c-89673632def9,87,55.49,4827.63,PLN
e529543d-ff0d-5add-8786-c028ae92154c,66cb1442-9242-593f-89b8-0ec4155aa9c5,f000d381-f2f7-5a93-bc43-825f298a7685,152,22.24,3380.48,PLN
d8c12629-3872-5e68-a038-201c02f373a0,3d93e1b3-4326-5718-b942-799a2f748313,01fc3b7e-8b29-50d3-a3d4-bc713fa84405,31,57.24,1774.44,PLN
b362fd14-e22e-5560-a3e2-26cbe0518be7,e13084e1-1e72-522d-80f8-c27f72bbd00c,e97682bc-117f-532b-8b65-b717c09bc30f,48,58.99,2831.52,PLN
83902b39-d827-5bca-a458-e31e332b4c71,69bef4b0-d3cd-5c11-a996-078604f1c9ea,b7d44817-034b-51e8-84f0-70a921a96cdb,55,60.74,3340.70,PLN
78c6be09-dbc1-5b1f-9aed-0a000be07a57,69bef4b0-d3cd-5c11-a996-078604f1c9ea,e3e08a14-471a-5347-94f6-b2369070c3a7,179,18.74,3354.46,PLN
e76d1db8-efc3-5f59-bbd0-5b8c6060888b,69bef4b0-d3cd-5c11-a996-078604f1c9ea,5030188b-d814-53c3-9914-3a99743cea2f,49,32.74,1604.26,PLN
35f28efe-46c7-554d-bae9-732664a88daf,6587868c-ec06-51fe-9830-945d475c921c,85e7e944-3e11-5a89-ac96-c23167ff32dc,63,62.49,3936.87,PLN
15fe7086-c052-5a10-862c-3b412ac791fd,eec3c6bb-cefd-5078-82b3-9e8208cdc49e,975dfb1e-69d1-5f10-8875-2e1acefd4859,101,64.24,6488.24,PLN
4766ea57-b50d-5751-9266-c1c602d16b58,1f539570-be50-5b54-8601-1545125d1fb0,ac6c0b36-b856-5925-aca7-b8e3bb4639a3,66,65.99,4355.34,PLN
b86ba550-b83b-507e-bdf2-f5a510b24860,07901f4c-4c98-5c00-976c-e188f03535c2,7d15b52f-782f-5fa8-9c0b-78ebb03a07a5,166,67.74,11244.84,PLN
96ce5ef5-83dd-5170-bc0f-f0c1965782f2,0194dda0-88a3-54e2-a0d7-bca5d12f1109,2532c2ec-f726-59a0-9af7-a077b1c5c99d,29,69.49,2015.21,PLN
af37bead-3691-5d35-8636-2ac3dd4bfca1,0194dda0-88a3-54e2-a0d7-bca5d12f1109,f000d381-f2f7-5a93-bc43-825f298a7685,118,22.24,2624.32,PLN
2a5691d1-1255-505e-9458-5dbbb774b074,0194dda0-88a3-54e2-a0d7-bca5d12f1109,5e4db0b5-3afc-5b37-b821-e41339bfcb8f,34,36.24,1232.16,PLN
e2d2c228-363c-5487-b5ec-1b76ca6cc4c4,3d3d1782-f17e-5390-93b4-c05e412d5f47,6e80b7e9-0667-54ce-838e-56aca777afef,49,71.24,3490.76,PLN
fb36cabf-f571-5cf6-96ac-00c2f791bb9a,3d3d1782-f17e-5390-93b4-c05e412d5f47,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,359,16.99,6099.41,PLN
96991e1e-c68c-58a9-9dd9-e9a85778911f,3d3d1782-f17e-5390-93b4-c05e412d5f47,f8f45205-4b7d-5a19-9e70-2c6d708ac79c,42,30.99,1301.58,PLN
fbcbbdf3-764d-52bb-9f05-b1f60535943c,0ebb6160-d764-58df-b0a7-38b9c82d3f53,9a6922f7-9343-52bc-89b0-d1db33a0340d,48,72.99,3503.52,PLN
d59de8aa-1ada-58bc-beed-3a43ae550cb8,a3bf497f-3a81-5959-8a42-a39f3a2a4302,f42ebea5-b984-5835-bd6a-106e6e6fdcfb,126,74.74,9417.24,PLN
3bd2ecdf-7082-52ca-9b42-c240721376f8,1277467c-0eda-5f9d-8e5d-78aad95b7279,9cf88386-0bed-5ac4-9a5f-045e8b2a7a00,37,76.49,2830.13,PLN
2c9c2b4f-9a8a-54c0-8cbb-9f2fc72a76f8,1277467c-0eda-5f9d-8e5d-78aad95b7279,6ef80540-16c7-551c-95b8-9ae7373e7908,230,20.49,4712.70,PLN
51a63d0d-60b8-57cf-a189-a1ec8b9bb2fa,899f3464-dbe1-5222-8836-506b5494b3a0,ac8ce360-9980-5f71-b176-285323c963b8,23,78.24,1799.52,PLN
e834618b-817d-59b9-923a-22f380799135,899f3464-dbe1-5222-8836-506b5494b3a0,de0b3ef5-2bd5-55d5-8b53-6dc8eda6d60f,379,13.49,5112.71,PLN
0a23e2d5-89c7-57cd-a1bb-093867a2e81e,899f3464-dbe1-5222-8836-506b5494b3a0,163da9b8-d3e0-5f9e-9dd3-954c345c7684,22,27.49,604.78,PLN
f32997bb-6c20-5c84-8a72-a9ae4f6e742a,ba7103b5-ba71-5410-a254-c5d670176260,58e54d28-afe6-5090-9990-c3649b754085,88,79.99,7039.12,PLN
cde46744-b863-5ec5-993b-4e10da67d53a,ba7103b5-ba71-5410-a254-c5d670176260,576f0781-3104-5d50-92f3-befe834a6fa6,380,9.99,3796.20,PLN
62e9afe6-42e9-58be-aeb3-b0a86c040eb7,4260f825-5c8e-5f1d-b72f-c51b3909517c,ab1d5346-1d4b-582e-bd7a-c0685e487f0b,55,81.74,4495.70,PLN
ea8fba17-5e25-55eb-b5d3-fdd4e8384623,4260f825-5c8e-5f1d-b72f-c51b3909517c,38d5dc41-891b-50f6-a02f-fda88ad8ccde,513,11.74,6022.62,PLN
fb768079-e0b4-5da1-9cb1-ebfb3a4ffaa9,2a47ecdd-109c-5e08-8e91-c3e84534d667,5a4f9e8e-a5d6-5631-ae53-ffbfaec4450c,103,83.49,8599.47,PLN
36a1a07c-ab98-5f7a-bb86-a5a1c545481e,2a47ecdd-109c-5e08-8e91-c3e84534d667,f000d381-f2f7-5a93-bc43-825f298a7685,194,22.24,4314.56,PLN
61d12e9f-d162-51b4-851b-fde3ebd112e1,f60b40f2-efdd-5505-bc2b-c7e0127d1f49,aea54154-8157-5774-8110-fba37ae17360,120,85.24,10228.80,PLN
3dede116-a825-50a7-89fc-5f113eb559cb,00979d6e-60d9-5088-8929-6849cd0699e8,293b0637-4956-51c6-b5b9-b71cef14f7a6,67,86.99,5828.33,PLN
3359649a-7ff6-5dd3-8f30-eacd29580f5a,00979d6e-60d9-5088-8929-6849cd0699e8,b17680da-3917-5612-9246-0a9b60e6efe9,237,15.24,3611.88,PLN
86afb07b-5312-594f-83fb-4298d145cb9a,00979d6e-60d9-5088-8929-6849cd0699e8,ca2f4809-df5a-51b1-b5eb-635bec356f40,21,29.24,614.04,PLN
1995acac-1bfb-5cd7-9e3b-6c80d6dc8b6a,d0b0aa15-ce6d-5bac-95b7-ddf3831a6c9f,5125db4d-be56-5fed-8c57-2cb37186845a,15,88.74,1331.10,PLN
eac303da-a834-5c46-893c-bd7b5f1acd81,53dee1ca-c204-50af-9ab2-e2e129c30e04,ce797b7a-af13-5663-88da-14c0a9fe5a63,8,90.49,723.92,PLN
aa6a810d-33b2-507c-875a-edfca36f3d55,b93a3634-bbce-53e5-837d-10f5a8ada5ca,ef4975d2-c692-52bd-9c55-6fc144747695,69,92.24,6364.56,PLN
42d35c76-2fb4-5219-ab19-7786cc921947,e655d5d2-267c-5147-a6ba-31c2aa7e8b23,91c81a29-2ca8-52e7-bffd-af9c56b7218c,9,93.99,845.91,PLN
aaca2254-0c6b-5a1a-a134-c9b824fd7d5a,e655d5d2-267c-5147-a6ba-31c2aa7e8b23,576f0781-3104-5d50-92f3-befe834a6fa6,423,9.99,4225.77,PLN
1175e0f8-48ef-5898-935e-92760041ff94,f6038ceb-2aad-580b-bdea-53b9479b6ad3,ef601e27-fbe0-531a-8b8b-900d8745a901,27,95.74,2584.98,PLN
012773f1-0793-570a-9c32-0c0ea453711f,f6038ceb-2aad-580b-bdea-53b9479b6ad3,38d5dc41-891b-50f6-a02f-fda88ad8ccde,318,11.74,3733.32,PLN
3bccc7f9-7391-5a8d-b66e-c3cc3102a59e,f6038ceb-2aad-580b-bdea-53b9479b6ad3,7b6c271c-85eb-5849-9da9-76e7ab8e881f,59,25.74,1518.66,PLN
ce09c0ef-5d8d-5ce1-a680-2c714f706e3e,5810fe92-971f-524d-a0dc-41f79b21bcc7,ee0c49cd-0889-5cbf-90de-badbe7517995,16,97.49,1559.84,PLN
79ce03bf-188e-5c99-83a2-f105f89a030b,61ad8f86-7676-5de9-a508-b45b8af6fa36,c74c4e40-b157-5011-aa3d-ec349fb61826,30,99.24,2977.20,PLN
b713a609-5c05-574c-b8e8-4cab16a8e4e2,61ad8f86-7676-5de9-a508-b45b8af6fa36,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,319,16.99,5419.81,PLN
f4ec3f4b-115f-5483-a01f-9ee75b3850cd,912f49c9-511d-50a4-883f-078165830c0d,bdef6401-48fd-5078-a4a6-0b385d763314,47,100.99,4746.53,PLN
1641d04b-e830-53e7-a62e-1f21cdbc9d30,aaf2e496-f701-5b7c-b765-879207630e09,7ee0dda2-02c2-549d-92e2-6eb7117b919d,20,102.74,2054.80,PLN
7bac643f-05b0-5e2d-908f-b0fe0fc4ce97,904d3ee0-9443-52ba-bad6-a9c14428b721,ab4674bc-4106-51c6-b44a-9ca109374b4f,28,104.49,2925.72,PLN
255e9ee9-7f20-5bbd-8024-5d51422d6fd4,904d3ee0-9443-52ba-bad6-a9c14428b721,6ef80540-16c7-551c-95b8-9ae7373e7908,121,20.49,2479.29,PLN
c219e2d7-7875-521a-b86b-301c363be610,904d3ee0-9443-52ba-bad6-a9c14428b721,92541b74-41dc-5325-b5f8-c731758cbdfc,57,34.49,1965.93,PLN
c7615b5a-5793-5ab6-8a0c-0d92b472f09f,904d3ee0-9443-52ba-bad6-a9c14428b721,44953a4d-66fb-5d64-9644-a9213ce753fb,48,48.49,2327.52,PLN
59184686-1521-5cbf-b49d-8ddaf1158e79,7c5e08d2-9932-5174-bfa4-5bc5c76cc2f2,88370064-3581-5cf2-9047-50dd2a1397e0,21,106.24,2231.04,PLN
5d3a9bd8-ff1d-5009-a3cb-659f135efc31,8bee82f7-30d2-57f7-8c45-14a42bbcfbd7,e99fb2c3-af82-55dc-a4f5-05e1d6698616,13,107.99,1403.87,PLN
fe458849-bbdb-5800-9c90-47614ba36129,8bee82f7-30d2-57f7-8c45-14a42bbcfbd7,576f0781-3104-5d50-92f3-befe834a6fa6,391,9.99,3906.09,PLN
f659770d-2b1c-5e0d-9dbb-83d650d7080a,fa37638d-3b82-5c8e-9223-ad06a1079a32,f32ca738-f369-5d10-a674-7ee267c90f10,9,109.74,987.66,PLN
416eed8e-effa-54b4-a887-e95192f4d5cd,0070586e-3f8f-5f93-9f88-ae17b3f52388,1a75e928-29ff-5256-9b8e-492b71e4a9eb,35,111.49,3902.15,PLN
e327028e-6ec0-587e-8ad6-22f3bf5b9b80,0070586e-3f8f-5f93-9f88-ae17b3f52388,f000d381-f2f7-5a93-bc43-825f298a7685,201,22.24,4470.24,PLN
baf27829-ecd2-544d-aced-e482ee860b2e,9bf12c96-d379-5e72-9c00-2c3ac22a36dd,c05f9712-2ad5-54a6-bb81-158133cd3bd9,34,113.24,3850.16,PLN
6eaa053d-2497-5574-b333-7324db4ff942,9bf12c96-d379-5e72-9c00-2c3ac22a36dd,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,265,16.99,4502.35,PLN
c6740cba-ca88-50a5-b745-651b68b14238,9bf12c96-d379-5e72-9c00-2c3ac22a36dd,f8f45205-4b7d-5a19-9e70-2c6d708ac79c,27,30.99,836.73,PLN
853eaabe-30ae-598b-b9c6-ab2cae512e5c,9bf12c96-d379-5e72-9c00-2c3ac22a36dd,360ec9af-06ab-53b8-adcc-f0a8badedcdf,20,44.99,899.80,PLN
7f990a91-3b03-5c25-9a16-814c9ddc11e4,64985f18-6db9-5169-90de-fa3a6b1c6749,dcbefd02-d790-5d82-b528-14470a618fa6,28,114.99,3219.72,PLN
dfcf6e31-fd7e-5be5-a9d7-7b5ec7002d64,64985f18-6db9-5169-90de-fa3a6b1c6749,b17680da-3917-5612-9246-0a9b60e6efe9,288,15.24,4389.12,PLN
0fa40fb6-8634-5cc8-94b9-80a7b5f69dea,64985f18-6db9-5169-90de-fa3a6b1c6749,ca2f4809-df5a-51b1-b5eb-635bec356f40,22,29.24,643.28,PLN
93edce1c-ece9-5d47-9f79-aba6ead06a69,b96745a0-58b1-56b8-a677-fc879232b243,70103cb6-8c8c-5035-8835-8dba958ea703,20,116.74,2334.80,PLN
46011828-e8ee-5cc1-9d04-cfcfdc352861,57537de8-087f-59fa-955e-533120ed3e07,874f1b3f-f15c-5575-af9b-537ba7b68f80,30,118.49,3554.70,PLN
ec991f34-b45a-528b-b030-555c67670f7f,57537de8-087f-59fa-955e-533120ed3e07,6ef80540-16c7-551c-95b8-9ae7373e7908,206,20.49,4220.94,PLN
58e66c57-9b38-5647-a4a9-9b3182f508a6,122af367-327b-53d9-8eb4-403d3f81600e,68343b6b-e6e1-53cd-9d7e-113d3dd3fb4f,49,120.24,5891.76,PLN
49860b0d-6dc0-580a-8488-a888ff5b9575,122af367-327b-53d9-8eb4-403d3f81600e,de0b3ef5-2bd5-55d5-8b53-6dc8eda6d60f,588,13.49,7932.12,PLN
6fe166ee-64f7-5746-9060-e3f785f70297,c3d082e3-c287-57c8-ad7d-8f5f4b66b8aa,9b06f7c5-92ba-5990-be5b-a7cd92658adc,47,121.99,5733.53,PLN
9a0966c4-bd03-5339-a8d4-41ce98a3cb6a,c3d082e3-c287-57c8-ad7d-8f5f4b66b8aa,576f0781-3104-5d50-92f3-befe834a6fa6,313,9.99,3126.87,PLN
6d8aacd7-ddf0-5d58-a1a3-ee9d5c6d03c1,c3d082e3-c287-57c8-ad7d-8f5f4b66b8aa,22d48f3a-5014-5123-a1e5-345e1ddd84a3,31,23.99,743.69,PLN
0e8259b2-4d13-508c-a97e-39ae81105ca9,38590401-fa00-51de-8df3-49e64091207c,2e22974b-0c82-5383-be4f-44adda569aa6,38,123.74,4702.12,PLN
e5dfb173-2d87-5c5a-a1b7-068471148f92,03634896-5acc-5e67-b5fa-2436bc44f15e,284bddee-b37c-5c36-8aab-81867975f179,18,125.49,2258.82,PLN
14f90f62-134a-5c43-a8ae-59f7d981eaab,03634896-5acc-5e67-b5fa-2436bc44f15e,f000d381-f2f7-5a93-bc43-825f298a7685,176,22.24,3914.24,PLN
3eeb29b8-1fa9-5ccd-b62c-f2e0e177e7d7,6db9b96c-47f0-58f6-950d-8bdc3ae34711,06acb399-de3d-5662-8c40-c27c44a03030,40,127.24,5089.60,PLN
3632c48d-50b3-555a-8c36-67b4a3791c41,284a82bb-c2f6-5a70-bbe0-fe147b67dbfe,b3187164-9efe-5f40-864a-e693c1808c39,39,128.99,5030.61,PLN
3aa1fb74-9e4a-5f9f-810d-4043da05023a,4a96ac21-56b9-541e-a87b-6ff93daf0b97,c9bc50a8-e5f6-504c-8618-2e9c520992ff,16,130.74,2091.84,PLN
d8951afe-dc0d-54ac-a9e3-ea928a2da55d,4a96ac21-56b9-541e-a87b-6ff93daf0b97,e3e08a14-471a-5347-94f6-b2369070c3a7,196,18.74,3673.04,PLN
40babde3-9d8b-5f4b-ba89-28ea64c01113,4a96ac21-56b9-541e-a87b-6ff93daf0b97,5030188b-d814-53c3-9914-3a99743cea2f,54,32.74,1767.96,PLN
