id,product_id,forecast_period_start,forecast_period_end,predicted_quantity,unit_of_measure,generated_at,method,status,confidence_level
7dc5d475-3bc2-5ab2-ac40-e6ed46755c7d,2532c2ec-f726-59a0-9af7-a077b1c5c99d,2026-05-02,2026-05-08,210,pcs,2026-04-30T10:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7050
ece75349-7802-583b-8402-a973213b9b4c,2532c2ec-f726-59a0-9af7-a077b1c5c99d,2026-05-03,2026-05-09,214,pcs,2026-04-30T11:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6950
b1380117-46ec-50ce-8f50-c49ca4257f43,2532c2ec-f726-59a0-9af7-a077b1c5c99d,2026-05-04,2026-05-10,219,pcs,2026-04-30T12:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6850
faa50bc3-9473-5ac6-a9ea-2d81c0ba74be,2532c2ec-f726-59a0-9af7-a077b1c5c99d,2026-05-05,2026-05-11,223,pcs,2026-04-30T13:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6750
d01c35d5-5f2d-51bb-b0b6-cb15132cd2d9,2532c2ec-f726-59a0-9af7-a077b1c5c99d,2026-05-06,2026-05-12,227,pcs,2026-04-30T14:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6650
e781eabb-76ca-5790-bf93-71ee993f9968,2532c2ec-f726-59a0-9af7-a077b1c5c99d,2026-05-07,2026-05-13,232,pcs,2026-04-30T15:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6550
1db3fd38-da47-58b9-b981-209f95893d63,6e80b7e9-0667-54ce-838e-56aca777afef,2026-05-01,2026-05-07,242,pcs,2026-04-30T09:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7000
2530f1e3-7a27-5d00-aa1f-1e0103fecfdb,6e80b7e9-0667-54ce-838e-56aca777afef,2026-05-02,2026-05-08,247,pcs,2026-04-30T10:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6900
d87694b5-e21e-5e3e-9152-700cb34a735f,6e80b7e9-0667-54ce-838e-56aca777afef,2026-05-03,2026-05-09,252,pcs,2026-04-30T11:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6800
68784dde-4687-5b5a-a610-88487bab760a,6e80b7e9-0667-54ce-838e-56aca777afef,2026-05-04,2026-05-10,258,pcs,2026-04-30T12:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6700
75a912ba-5b55-58bc-be47-1c7185a91d7f,6e80b7e9-0667-54ce-838e-56aca777afef,2026-05-05,2026-05-11,263,pcs,2026-04-30T13:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6600
b7413257-c6b3-5227-9cef-f6b67e26b5ee,6e80b7e9-0667-54ce-838e-56aca777afef,2026-05-06,2026-05-12,268,pcs,2026-04-30T14:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6500
918e10f0-5081-53c4-9e49-47662b3a0898,6e80b7e9-0667-54ce-838e-56aca777afef,2026-05-07,2026-05-13,273,pcs,2026-04-30T15:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6400
17c39202-1fd5-5535-9bcf-e972be673475,9a6922f7-9343-52bc-89b0-d1db33a0340d,2026-05-01,2026-05-07,209,pcs,2026-04-30T09:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.8200
1fc7dd75-28ab-549c-b60c-1bb06688a7ca,9a6922f7-9343-52bc-89b0-d1db33a0340d,2026-05-02,2026-05-08,214,pcs,2026-04-30T10:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.8100
a1b1522b-ecec-5e4c-a3a6-2869593ed36e,9a6922f7-9343-52bc-89b0-d1db33a0340d,2026-05-03,2026-05-09,218,pcs,2026-04-30T11:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.8000
1e470d98-164d-53cb-b67e-e0fc379f242e,9a6922f7-9343-52bc-89b0-d1db33a0340d,2026-05-04,2026-05-10,223,pcs,2026-04-30T12:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7900
0d54cb7f-8d99-54c0-a0a0-0973ce5697a9,9a6922f7-9343-52bc-89b0-d1db33a0340d,2026-05-05,2026-05-11,227,pcs,2026-04-30T13:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7800
11d85484-c6a4-5d05-93e6-977cca650c70,9a6922f7-9343-52bc-89b0-d1db33a0340d,2026-05-06,2026-05-12,231,pcs,2026-04-30T14:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7700
01e22822-2142-5394-bb12-b251ea14b2ad,9a6922f7-9343-52bc-89b0-d1db33a0340d,2026-05-07,2026-05-13,236,pcs,2026-04-30T15:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7600
d74cf118-4f9d-587f-ba27-d6073e316ee4,f42ebea5-b984-5835-bd6a-106e6e6fdcfb,2026-05-01,2026-05-07,540,pcs,2026-04-30T09:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.8050
77959b87-650d-5787-8991-b17ef0ef39bc,f42ebea5-b984-5835-bd6a-106e6e6fdcfb,2026-05-02,2026-05-08,552,pcs,2026-04-30T10:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7950
2abf71e0-1c9e-5eb5-90e3-3b49ef53acbe,f42ebea5-b984-5835-bd6a-106e6e6fdcfb,2026-05-03,2026-05-09,563,pcs,2026-04-30T11:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7850
fa5838ea-a870-5c82-8a28-03b4d1efb10a,f42ebea5-b984-5835-bd6a-106e6e6fdcfb,2026-05-04,2026-05-10,575,pcs,2026-04-30T12:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7750
12352f24-0504-5d57-94b8-4eb64e93747c,f42ebea5-b984-5835-bd6a-106e6e6fdcfb,2026-05-05,2026-05-11,586,pcs,2026-04-30T13:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7650
d8f31202-a8bc-5916-b954-27ebf40f4281,f42ebea5-b984-5835-bd6a-106e6e6fdcfb,2026-05-06,2026-05-12,598,pcs,2026-04-30T14:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7550
6c11c145-0c6c-5e2b-8574-db2e5d390ee2,f42ebea5-b984-5835-bd6a-106e6e6fdcfb,2026-05-07,2026-05-13,609,pcs,2026-04-30T15:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7450
a61a7af7-e574-5807-a8f4-d22754863ac7,9cf88386-0bed-5ac4-9a5f-045e8b2a7a00,2026-05-01,2026-05-07,149,pcs,2026-04-30T09:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7900
d2a26b42-6a46-5027-bc6e-da44a63df42d,9cf88386-0bed-5ac4-9a5f-045e8b2a7a00,2026-05-02,2026-05-08,152,pcs,2026-04-30T10:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7800
75e001b5-d1f4-5909-98e7-1bf42a4de0e2,9cf88386-0bed-5ac4-9a5f-045e8b2a7a00,2026-05-03,2026-05-09,155,pcs,2026-04-30T11:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7700
06e091be-6034-515c-b4a4-e5224ef2ffa7,9cf88386-0bed-5ac4-9a5f-045e8b2a7a00,2026-05-04,2026-05-10,159,pcs,2026-04-30T12:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7600
3519e0fb-1710-5811-829e-751b07e87aad,9cf88386-0bed-5ac4-9a5f-045e8b2a7a00,2026-05-05,2026-05-11,162,pcs,2026-04-30T13:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7500
5513a38b-8732-52d8-80d1-8cae9406842a,9cf88386-0bed-5ac4-9a5f-045e8b2a7a00,2026-05-06,2026-05-12,165,pcs,2026-04-30T14:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7400
d84ec7fe-cd6b-5a84-aee5-0111e7f6c4fe,9cf88386-0bed-5ac4-9a5f-045e8b2a7a00,2026-05-07,2026-05-13,168,pcs,2026-04-30T15:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7300
e74908d8-c67e-534b-881d-c7d1317cb64b,ac8ce360-9980-5f71-b176-285323c963b8,2026-05-01,2026-05-07,175,pcs,2026-04-30T09:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7750
cae5caa6-5aac-583e-8482-2de63604670b,ac8ce360-9980-5f71-b176-285323c963b8,2026-05-02,2026-05-08,179,pcs,2026-04-30T10:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7650
7ec3629b-1085-5753-a7b0-52482022b6af,ac8ce360-9980-5f71-b176-285323c963b8,2026-05-03,2026-05-09,183,pcs,2026-04-30T11:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7550
9cc7b499-7dad-5b0f-89c4-37cbaead4625,ac8ce360-9980-5f71-b176-285323c963b8,2026-05-04,2026-05-10,187,pcs,2026-04-30T12:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7450
8c71974f-392d-5c23-a464-dcc58fe331e6,ac8ce360-9980-5f71-b176-285323c963b8,2026-05-05,2026-05-11,190,pcs,2026-04-30T13:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7350
9d41fa62-e3ae-5cd9-ac21-f4a0ff920eaf,ac8ce360-9980-5f71-b176-285323c963b8,2026-05-06,2026-05-12,194,pcs,2026-04-30T14:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7250
03667b37-5777-517d-b88e-db0771ed6f02,ac8ce360-9980-5f71-b176-285323c963b8,2026-05-07,2026-05-13,198,pcs,2026-04-30T15:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7150
43d3cc84-730d-5ed4-b3ae-8bd589f64dc7,58e54d28-afe6-5090-9990-c3649b754085,2026-05-01,2026-05-07,396,pcs,2026-04-30T09:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7600
a7c97aa7-7060-5075-8538-ab1dffe1316e,58e54d28-afe6-5090-9990-c3649b754085,2026-05-02,2026-05-08,405,pcs,2026-04-30T10:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7500
f91b6b1e-6f8b-56e2-a22a-e85b1c5fe5ce,58e54d28-afe6-5090-9990-c3649b754085,2026-05-03,2026-05-09,413,pcs,2026-04-30T11:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7400
ce95873a-7b1c-55d0-bddd-6baa1e69623b,58e54d28-afe6-5090-9990-c3649b754085,2026-05-04,2026-05-10,422,pcs,2026-04-30T12:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7300
9c6d85f4-f5bd-5291-8eb5-8d4b3ca99d94,58e54d28-afe6-5090-9990-c3649b754085,2026-05-05,2026-05-11,430,pcs,2026-04-30T13:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7200
030d9024-c081-533c-9893-1e759cdb557e,58e54d28-afe6-5090-9990-c3649b754085,2026-05-06,2026-05-12,438,pcs,2026-04-30T14:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7100
d7dbe12a-4b0d-5ca2-bd65-333e5d4f4372,58e54d28-afe6-5090-9990-c3649b754085,2026-05-07,2026-05-13,447,pcs,2026-04-30T15:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7000
b5f89975-8af3-5434-a0ef-878cc90bb41b,ab1d5346-1d4b-582e-bd7a-c0685e487f0b,2026-05-01,2026-05-07,189,pcs,2026-04-30T09:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7450
08780a18-cc3a-580f-9950-ea14e6257094,ab1d5346-1d4b-582e-bd7a-c0685e487f0b,2026-05-02,2026-05-08,193,pcs,2026-04-30T10:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7350
828b45d8-b4d5-515f-8459-3a1d2f0bdfaf,ab1d5346-1d4b-582e-bd7a-c0685e487f0b,2026-05-03,2026-05-09,197,pcs,2026-04-30T11:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7250
7ac4e26a-dd1c-59e0-b453-bd1849440328,ab1d5346-1d4b-582e-bd7a-c0685e487f0b,2026-05-04,2026-05-10,202,pcs,2026-04-30T12:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7150
e55ec887-7bd0-546a-aabd-e0d0ba6bc3ce,ab1d5346-1d4b-582e-bd7a-c0685e487f0b,2026-05-05,2026-05-11,206,pcs,2026-04-30T13:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7050
2e125753-5b5c-57db-a88a-c02d76a06310,ab1d5346-1d4b-582e-bd7a-c0685e487f0b,2026-05-06,2026-05-12,210,pcs,2026-04-30T14:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6950
f5880c7c-03fa-590c-94af-5887dbb85d9c,ab1d5346-1d4b-582e-bd7a-c0685e487f0b,2026-05-07,2026-05-13,214,pcs,2026-04-30T15:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6850
163f56de-0e00-5a69-a97f-9de1a7b600f6,5a4f9e8e-a5d6-5631-ae53-ffbfaec4450c,2026-05-01,2026-05-07,470,pcs,2026-04-30T09:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7300
db9d4468-b3b1-5693-b6c8-ab944959b8f8,5a4f9e8e-a5d6-5631-ae53-ffbfaec4450c,2026-05-02,2026-05-08,480,pcs,2026-04-30T10:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7200
0cd46b06-e63c-5b62-954c-9ffb39b62567,5a4f9e8e-a5d6-5631-ae53-ffbfaec4450c,2026-05-03,2026-05-09,490,pcs,2026-04-30T11:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7100
109e8580-7984-5ecb-8504-18d0d815b513,5a4f9e8e-a5d6-5631-ae53-ffbfaec4450c,2026-05-04,2026-05-10,500,pcs,2026-04-30T12:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7000
8aca8cd9-7f7e-528d-8af2-90a69764da87,5a4f9e8e-a5d6-5631-ae53-ffbfaec4450c,2026-05-05,2026-05-11,510,pcs,2026-04-30T13:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6900
7442edc8-ef37-5bf1-839f-cfe1d3c04f2e,5a4f9e8e-a5d6-5631-ae53-ffbfaec4450c,2026-05-06,2026-05-12,520,pcs,2026-04-30T14:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6800
d4558c08-957b-57c4-9215-8f3ea95f4dbc,5a4f9e8e-a5d6-5631-ae53-ffbfaec4450c,2026-05-07,2026-05-13,530,pcs,2026-04-30T15:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6700
8ae6c0c1-019f-52bc-a96c-44da68e00659,aea54154-8157-5774-8110-fba37ae17360,2026-05-01,2026-05-07,372,pcs,2026-04-30T09:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7150
e1e00410-e542-5c67-9a37-363fb7aa92ff,aea54154-8157-5774-8110-fba37ae17360,2026-05-02,2026-05-08,380,pcs,2026-04-30T10:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7050
779baa69-70ca-5e7b-8923-b40db6bc722a,aea54154-8157-5774-8110-fba37ae17360,2026-05-03,2026-05-09,388,pcs,2026-04-30T11:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6950
e707ba22-4d68-5850-9ff0-2654ee683a57,aea54154-8157-5774-8110-fba37ae17360,2026-05-04,2026-05-10,396,pcs,2026-04-30T12:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6850
daca9377-b51e-5142-98ce-ac889e1ec343,aea54154-8157-5774-8110-fba37ae17360,2026-05-05,2026-05-11,403,pcs,2026-04-30T13:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6750
d97379d7-8607-5f07-9e63-5d05cbc0ac04,aea54154-8157-5774-8110-fba37ae17360,2026-05-06,2026-05-12,411,pcs,2026-04-30T14:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6650
f4b42d13-1732-5b34-905e-d2ded9030277,aea54154-8157-5774-8110-fba37ae17360,2026-05-07,2026-05-13,419,pcs,2026-04-30T15:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6550
bf13d281-57c0-5918-8039-32f31691e1fe,293b0637-4956-51c6-b5b9-b71cef14f7a6,2026-05-01,2026-05-07,352,pcs,2026-04-30T09:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7000
9f3e3682-ff7d-5b29-ada3-c9ec300d611c,293b0637-4956-51c6-b5b9-b71cef14f7a6,2026-05-02,2026-05-08,360,pcs,2026-04-30T10:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6900
c4d1fc06-e645-5e86-88fe-d95a0a975474,293b0637-4956-51c6-b5b9-b71cef14f7a6,2026-05-03,2026-05-09,367,pcs,2026-04-30T11:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6800
1a402a64-8a2c-5bb3-a513-23388dc29209,293b0637-4956-51c6-b5b9-b71cef14f7a6,2026-05-04,2026-05-10,375,pcs,2026-04-30T12:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6700
9400f3ee-2bd1-54d5-a10c-368100030dcb,293b0637-4956-51c6-b5b9-b71cef14f7a6,2026-05-05,2026-05-11,382,pcs,2026-04-30T13:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6600
4da1eebc-4390-5764-b91b-b08d303b11af,293b0637-4956-51c6-b5b9-b71cef14f7a6,2026-05-06,2026-05-12,390,pcs,2026-04-30T14:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6500
86d5ea0e-3f75-5787-aa70-19b7ecde740e,293b0637-4956-51c6-b5b9-b71cef14f7a6,2026-05-07,2026-05-13,397,pcs,2026-04-30T15:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.6400
61fd6b79-db39-5bf2-aeaa-069831bff731,5125db4d-be56-5fed-8c57-2cb37186845a,2026-05-01,2026-05-07,82,pcs,2026-04-30T09:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.8200
8819d1cd-5145-5073-979f-713ebb38b719,5125db4d-be56-5fed-8c57-2cb37186845a,2026-05-02,2026-05-08,84,pcs,2026-04-30T10:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.8100
9435b0b6-706f-5969-abac-aaed4c94d856,5125db4d-be56-5fed-8c57-2cb37186845a,2026-05-03,2026-05-09,86,pcs,2026-04-30T11:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.8000
3281f4da-990b-532f-98cd-c34c99b6a7e9,5125db4d-be56-5fed-8c57-2cb37186845a,2026-05-04,2026-05-10,88,pcs,2026-04-30T12:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7900
e9dd80ce-c46b-5686-bc14-ec6bc01d7b92,5125db4d-be56-5fed-8c57-2cb37186845a,2026-05-05,2026-05-11,89,pcs,2026-04-30T13:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7800
ad006aa2-8264-5501-8c32-cd5e2e32c3a1,5125db4d-be56-5fed-8c57-2cb37186845a,2026-05-06,2026-05-12,91,pcs,2026-04-30T14:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7700
c2185e31-a39d-509a-971f-c9a262dec93f,5125db4d-be56-5fed-8c57-2cb37186845a,2026-05-07,2026-05-13,93,pcs,2026-04-30T15:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7600
64c8aa8e-70b3-50c2-bd5a-d6a3ee355890,ce797b7a-af13-5663-88da-14c0a9fe5a63,2026-05-01,2026-05-07,35,pcs,2026-04-30T09:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.8050
d7e0d17f-c842-5cf0-9f05-982243f396aa,ce797b7a-af13-5663-88da-14c0a9fe5a63,2026-05-02,2026-05-08,36,pcs,2026-04-30T10:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7950
aa4ef176-cabf-53b1-913d-0bd4b0867d28,ce797b7a-af13-5663-88da-14c0a9fe5a63,2026-05-03,2026-05-09,37,pcs,2026-04-30T11:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7850
d68a4323-68db-5755-bc44-ac3391a5beb6,ce797b7a-af13-5663-88da-14c0a9fe5a63,2026-05-04,2026-05-10,38,pcs,2026-04-30T12:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7750
b97289f7-4b03-592e-a8e1-6be69d1861ff,ce797b7a-af13-5663-88da-14c0a9fe5a63,2026-05-05,2026-05-11,38,pcs,2026-04-30T13:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7650
9d021d63-f084-53bf-8881-2cad23ac46fc,ce797b7a-af13-5663-88da-14c0a9fe5a63,2026-05-06,2026-05-12,39,pcs,2026-04-30T14:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7550
2075ca1c-1ddf-5b7a-a428-b8b9b073d925,ce797b7a-af13-5663-88da-14c0a9fe5a63,2026-05-07,2026-05-13,40,pcs,2026-04-30T15:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7450
90324cb7-6216-5777-920a-e155618595b3,ef4975d2-c692-52bd-9c55-6fc144747695,2026-05-01,2026-05-07,243,pcs,2026-04-30T09:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7900
976aaced-fa27-501f-9b83-cf79c48b9205,ef4975d2-c692-52bd-9c55-6fc144747695,2026-05-02,2026-05-08,248,pcs,2026-04-30T10:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7800
3acfa681-462b-54f9-89fb-f66d009cf76c,ef4975d2-c692-52bd-9c55-6fc144747695,2026-05-03,2026-05-09,253,pcs,2026-04-30T11:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7700
2d9d83ed-62c9-5829-962c-5f884e6dd1b1,ef4975d2-c692-52bd-9c55-6fc144747695,2026-05-04,2026-05-10,259,pcs,2026-04-30T12:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7600
85b29d01-de1b-5ba5-9e5c-b28be3077599,ef4975d2-c692-52bd-9c55-6fc144747695,2026-05-05,2026-05-11,264,pcs,2026-04-30T13:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7500
355ac57f-8554-574a-b6f1-b7bd6c864a92,ef4975d2-c692-52bd-9c55-6fc144747695,2026-05-06,2026-05-12,269,pcs,2026-04-30T14:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7400
23b22a01-1d29-57ef-a3f8-4958f8c779fe,ef4975d2-c692-52bd-9c55-6fc144747695,2026-05-07,2026-05-13,274,pcs,2026-04-30T15:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7300
c514ec7f-bd40-5e45-8796-d1b746ee757c,91c81a29-2ca8-52e7-bffd-af9c56b7218c,2026-05-01,2026-05-07,35,pcs,2026-04-30T09:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7750
59c6a713-58e1-56aa-b47e-25776c9417ed,91c81a29-2ca8-52e7-bffd-af9c56b7218c,2026-05-02,2026-05-08,36,pcs,2026-04-30T10:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7650
295d3092-55b3-5e41-a126-7a22c8bfbd60,91c81a29-2ca8-52e7-bffd-af9c56b7218c,2026-05-03,2026-05-09,37,pcs,2026-04-30T11:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7550
981ff3bf-2635-52a6-a266-12ac01ddc61d,91c81a29-2ca8-52e7-bffd-af9c56b7218c,2026-05-04,2026-05-10,38,pcs,2026-04-30T12:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7450
a2f3af9e-e1fa-58ff-96b9-c1af5aa517c4,91c81a29-2ca8-52e7-bffd-af9c56b7218c,2026-05-05,2026-05-11,38,pcs,2026-04-30T13:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7350
72e7632b-5dea-5c49-92d8-992c4ea27a01,91c81a29-2ca8-52e7-bffd-af9c56b7218c,2026-05-06,2026-05-12,39,pcs,2026-04-30T14:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7250
847d9aa0-5567-5972-948f-37ec6b79860b,91c81a29-2ca8-52e7-bffd-af9c56b7218c,2026-05-07,2026-05-13,40,pcs,2026-04-30T15:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7150
721fe03c-67d6-5c7a-a7b2-924b3211ecbd,ef601e27-fbe0-531a-8b8b-900d8745a901,2026-05-01,2026-05-07,199,pcs,2026-04-30T09:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7600
4b268beb-7d58-556d-aa0d-373398e6f2ab,ef601e27-fbe0-531a-8b8b-900d8745a901,2026-05-02,2026-05-08,203,pcs,2026-04-30T10:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7500
b56cc9aa-1662-5db4-baa2-c04057e65cd4,ef601e27-fbe0-531a-8b8b-900d8745a901,2026-05-03,2026-05-09,207,pcs,2026-04-30T11:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7400
0e25a263-a98a-5f64-9996-65a836f777ef,ef601e27-fbe0-531a-8b8b-900d8745a901,2026-05-04,2026-05-10,212,pcs,2026-04-30T12:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7300
e968a348-be58-58d4-9e79-0f9023e85cf8,ef601e27-fbe0-531a-8b8b-900d8745a901,2026-05-05,2026-05-11,216,pcs,2026-04-30T13:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7200
045adcb8-6059-5e5b-ac0b-5f73d3d3dc54,ef601e27-fbe0-531a-8b8b-900d8745a901,2026-05-06,2026-05-12,220,pcs,2026-04-30T14:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7100
e41cc17a-69c9-5ef1-a979-fbc142452016,ef601e27-fbe0-531a-8b8b-900d8745a901,2026-05-07,2026-05-13,224,pcs,2026-04-30T15:00:00+00:00,retailops-realism-baseline-demand-model,generated,0.7000
