id,order_id,order_item_id,product_id,quantity,refund_amount,currency,reason,status,returned_at
f5bdea06-fbfe-5de1-9bb7-f1c7f1a74cbe,12570755-7f0a-5ba2-9d62-941a2787e062,57519c89-7a4e-50d8-920d-103c15f86b3e,293b0637-4956-51c6-b5b9-b71cef14f7a6,32,2783.68,PLN,customer_return,received,2026-05-04T11:00:00+00:00
fa65b936-1788-5ae9-a67b-97e01d98e131,60b5cd26-b488-50a7-aa52-9ce46b61e8ad,c0757924-1533-528e-9a89-2b53c8be9f88,ce797b7a-af13-5663-88da-14c0a9fe5a63,2,180.98,PLN,customer_return,received,2026-05-04T16:00:00+00:00
1cb7d7e0-f033-5b28-98b2-dcc1f3ef6979,548353cb-02d0-52a9-aeec-7b2e7a0103b6,f91da9a5-d61e-54b8-b972-de22d04a4c31,38d5dc41-891b-50f6-a02f-fda88ad8ccde,161,1890.14,PLN,customer_return,received,2026-05-05T10:00:00+00:00
24e84799-a0b3-5fdc-97d5-7c5ab9e6c6e9,9854c428-dd3b-5810-8db2-90a6d2f3c5ac,9e401108-a8a1-5536-bd23-f7c24c52312b,b17680da-3917-5612-9246-0a9b60e6efe9,113,1722.12,PLN,customer_return,received,2026-05-04T19:00:00+00:00
21e80618-fc53-5649-a714-2873c72c2b88,c57a58bc-d6d1-55c8-9e98-6e39d01bf278,405183f2-c67f-5dd1-984c-fc201fe6d3b9,38d5dc41-891b-50f6-a02f-fda88ad8ccde,144,1690.56,PLN,customer_return,received,2026-05-05T18:00:00+00:00
67c9da32-9f72-5c09-abdc-243ee7357fc6,c9f806ff-a924-5948-a3c4-92741236c69d,0c6a03f7-8d4c-5d3a-817e-15642a2be7d7,c05f9712-2ad5-54a6-bb81-158133cd3bd9,25,2831.00,PLN,customer_return,received,2026-05-02T08:00:00+00:00
72c4c056-5f82-5cf7-9ebe-8630ef71bdb6,1e59a5d0-2366-51a4-9514-b525ef112ae9,6bb95680-955b-5464-ab17-c523fa0ba2b0,70103cb6-8c8c-5035-8835-8dba958ea703,4,466.96,PLN,customer_return,received,2026-05-02T13:00:00+00:00
ff40c76a-ccce-5bd1-9da7-4e11467c6e8f,50c343c7-05b7-5b05-89ce-d697e98e7586,e852a390-773c-5ba2-a674-3e83daddfd32,38d5dc41-891b-50f6-a02f-fda88ad8ccde,102,1197.48,PLN,customer_return,received,2026-05-04T08:00:00+00:00
b004f561-aeb3-51f8-849d-ff23c0f090fb,eba0ddd9-2662-5cab-b270-f08900b18d17,10e06227-d71c-55ad-9b0f-e1f36b9b8f9e,06acb399-de3d-5662-8c40-c27c44a03030,10,1272.40,PLN,customer_return,received,2026-05-04T13:00:00+00:00
d939df7a-4603-52d6-ab6a-3d250b745f45,98557b5c-aa50-5a3f-92c8-515460550f75,c8d75b82-c71f-51b3-8f3f-d2583bb2bcc0,13aa843a-9cf9-5e5e-b377-21f2c5c1cfe1,7,927.43,PLN,customer_return,received,2026-05-04T18:00:00+00:00
1cfa192d-b39b-5302-a9f1-8cacea8bfb21,98557b5c-aa50-5a3f-92c8-515460550f75,f89cd235-40c9-558a-9bd3-a6b140cfd415,92541b74-41dc-5325-b5f8-c731758cbdfc,16,551.84,PLN,customer_return,received,2026-05-01T08:00:00+00:00
ef2d461e-b684-523c-84f2-44a5a11b4826,cb0e16f4-8040-5eec-8b46-cec449d86198,1454311d-3f89-594f-a997-6db8024bd513,b17680da-3917-5612-9246-0a9b60e6efe9,90,1371.60,PLN,customer_return,received,2026-05-03T08:00:00+00:00
09d76ef3-e0a2-5aba-bf5e-67bf787f9a4d,9080eb88-854c-545a-aff8-7c17a37406fd,4bbc9c3b-7746-5f1a-bc68-0f48eb371d42,22d48f3a-5014-5123-a1e5-345e1ddd84a3,11,263.89,PLN,customer_return,received,2026-05-02T17:00:00+00:00
52fc4575-55f4-5583-af05-7b00617b5612,9080eb88-854c-545a-aff8-7c17a37406fd,c1fb21eb-8824-5a7d-82bf-e1bc73cce73b,6836df32-8a55-5c22-8e6b-ed15005c6d4a,17,645.83,PLN,customer_return,received,2026-05-03T18:00:00+00:00
f9c3c50d-f67e-5acf-84ff-945c3dd75a6a,4fb341dd-fa96-5043-86ce-b5b582779318,a34577df-17fc-5f07-8b9d-763cfe22c6eb,4043dc4a-96a5-5cb6-8f09-37f10cce0de1,4,521.60,PLN,customer_return,received,2026-05-04T12:00:00+00:00
3c73db39-0fe4-5255-b80a-7f8d4e5618c0,493633fa-d699-576f-9fa3-787c69e64350,7178fdc2-4401-5b41-a675-129d2418e9a9,fafbca1c-6412-5747-af13-5c9678cf76df,6,791.22,PLN,customer_return,received,2026-05-05T13:00:00+00:00
d34c0fd6-3240-5c6b-9b64-44f996c2dd65,493633fa-d699-576f-9fa3-787c69e64350,125373f4-09c0-5667-a0e4-8510babc4f8c,b17680da-3917-5612-9246-0a9b60e6efe9,124,1889.76,PLN,customer_return,received,2026-05-01T14:00:00+00:00
217d0f9c-aaf4-5690-95c8-f4b44b6fe83c,ec4679d9-21b2-523b-b02f-b0c24ff6c8a0,3012aa86-a8d7-57f3-a18e-a0e26e4bf538,6ef80540-16c7-551c-95b8-9ae7373e7908,45,922.05,PLN,customer_return,received,2026-05-01T19:00:00+00:00
ceffcf2f-cc4b-5119-bab1-7dd8a66d28de,5d0e9d99-33a7-5f57-aa68-85bae24574b7,89026e66-750f-5877-9332-ed8d06da9c97,ec348c6b-cb3f-5826-a791-37217bfd82f6,2,331.48,PLN,customer_return,received,2026-05-01T12:00:00+00:00
b54d4b36-6263-51c6-b7ca-0585f845ccc0,d7b2a2de-dcd1-56ed-a5e0-e663215b9b97,8793e795-16ca-5ce5-8cb5-fdb006803111,398b86fc-73de-5291-ac6a-14681329475c,1,169.24,PLN,customer_return,received,2026-05-05T16:00:00+00:00
4f76a3aa-a714-5f1c-952e-f4428b492128,5f6863f2-528b-59ef-a3b1-ebe589a0bac7,9f8f5bed-3ece-516f-8185-40ec82d6a380,b17680da-3917-5612-9246-0a9b60e6efe9,110,1676.40,PLN,customer_return,received,2026-05-04T08:00:00+00:00
77a26a7c-df10-5062-9993-7b95c16638b1,afb243be-c622-519c-aec0-bf864b2d6662,14460be4-6eae-577a-b060-14d93539747f,ebd800fd-0820-5593-9f02-c5ad7575757b,1,174.49,PLN,customer_return,received,2026-05-01T10:00:00+00:00
7a471b57-2b76-5b6e-8fba-0ea51c2751bd,043e33bf-fd31-55f8-aad7-5a29dec594ec,58ccffb9-be0c-515f-9044-29f3f14c946f,de0b3ef5-2bd5-55d5-8b53-6dc8eda6d60f,106,1429.94,PLN,customer_return,received,2026-05-04T13:00:00+00:00
6df3c9e0-3e6f-5a55-b5fc-8dea470c1ccb,b6dd21a6-4f57-59fa-a6a5-1cd9d9d7f7b0,1e6aab97-b616-56a9-8ebe-3e8fd4a93ff3,38d5dc41-891b-50f6-a02f-fda88ad8ccde,814,9556.36,PLN,customer_return,received,2026-05-05T12:00:00+00:00
ac624117-5f8c-5c24-9ee0-3a858feecb4a,d5088f99-54ae-51b3-8197-3138e659a6fe,6a070239-d051-5035-86a6-f5d85c1930a4,b17680da-3917-5612-9246-0a9b60e6efe9,732,11155.68,PLN,customer_return,received,2026-05-04T16:00:00+00:00
7a71595a-73b2-59ae-8321-621968ecc926,a3609f13-4f54-52a5-aaa9-4dc90996c4e1,99912dfe-53d3-5b71-84e5-9275df4d3857,b17680da-3917-5612-9246-0a9b60e6efe9,35,533.40,PLN,customer_return,received,2026-05-02T19:00:00+00:00
132b5b2b-ea5b-516f-810f-32b67f69f12e,0dad77db-35a5-5874-b2c5-18ca69b26a64,2f1f64fc-8920-5e6c-97bc-5d33f6696d2f,5030188b-d814-53c3-9914-3a99743cea2f,23,753.02,PLN,customer_return,received,2026-05-01T11:00:00+00:00
273680e4-f248-5c48-ace1-2ca332dc1699,0f628355-1f44-54ec-82a1-c21dddbf582a,6ac3b144-0467-5bef-9266-6477b06c5a2d,22d48f3a-5014-5123-a1e5-345e1ddd84a3,88,2111.12,PLN,customer_return,received,2026-05-05T15:00:00+00:00
ef29f47e-9a8c-5df3-88d0-ca609cf412ae,2c2f9de2-6528-543f-ab64-a51042665d32,2d4532e0-ad5c-5515-8471-810a52088688,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,103,1749.97,PLN,customer_return,received,2026-05-01T09:00:00+00:00
995e21c7-2d59-5c4c-a48e-33df57a82d2d,e9e59f53-a49f-52cf-95c1-55a25a62a0cd,e6399bd1-4081-58c9-9937-2ffc856c0912,b17680da-3917-5612-9246-0a9b60e6efe9,158,2407.92,PLN,customer_return,received,2026-05-03T11:00:00+00:00
397b9afe-9959-5317-bf22-1202c72aacfd,16d41173-ca50-5d6e-b59b-2d2699afe062,48309d17-d407-51d8-82bc-300d754d6c4e,38d5dc41-891b-50f6-a02f-fda88ad8ccde,119,1397.06,PLN,customer_return,received,2026-05-01T19:00:00+00:00
e61f93fe-a2fe-5b6f-9dd9-b5e1bca50627,770e7f25-66bd-5163-9893-ff3d227dd9d1,8695ab71-dfb8-5f3c-8f36-1c4d88122149,b3eddb5e-2feb-5a7d-9d80-832a203e282f,29,1253.96,PLN,customer_return,received,2026-05-04T10:00:00+00:00
d85650db-092a-5c3f-aa55-3ce2c55e389e,8c9f915e-635a-58ff-ad93-c21b8a6553b8,4e25d1e7-74a9-550c-873a-d6045ce6360a,ca2f4809-df5a-51b1-b5eb-635bec356f40,11,321.64,PLN,customer_return,received,2026-05-05T16:00:00+00:00
798aef6a-fb6a-5339-8e02-e56b9d0ddfb8,320b8e1c-287a-5c82-8f2d-9dcad9e32afb,0f16a477-fc6e-5b15-ab98-f67f08bd9ac1,c6ad2817-6d98-5707-85ba-460e2ab44c7a,141,6590.34,PLN,customer_return,received,2026-05-01T17:00:00+00:00
f9c4f637-2e1a-5025-a41c-e185904d2922,320b8e1c-287a-5c82-8f2d-9dcad9e32afb,7306a4a6-fbfe-5965-9351-d07d18f1cd2f,e3e08a14-471a-5347-94f6-b2369070c3a7,84,1574.16,PLN,customer_return,received,2026-05-02T18:00:00+00:00
4427b609-7bb4-5300-8f5e-cc25addc9356,124d44db-6320-5d60-9e33-d3aa6ef68674,b34d3f3b-29e2-54c8-b74c-2d09f5cffc1c,01fc3b7e-8b29-50d3-a3d4-bc713fa84405,11,629.64,PLN,customer_return,received,2026-05-04T18:00:00+00:00
756db729-a241-57ec-bc8d-e8d356690742,31eaaad1-33ea-53a0-887e-d491bdea88b2,4f6b1a61-a44e-537d-a772-b7163e299e1c,e3e08a14-471a-5347-94f6-b2369070c3a7,29,543.46,PLN,customer_return,received,2026-05-03T10:00:00+00:00
47d3f9d9-7d53-5140-9e44-d375dca24a1c,84b4706f-8a2f-54df-8a34-eb8b052bf273,f7b2a8b4-9317-5ee2-ad47-9098d69621e9,6e80b7e9-0667-54ce-838e-56aca777afef,20,1424.80,PLN,customer_return,received,2026-05-03T08:00:00+00:00
6b571afa-df66-58f2-83d2-cd0b73bf9587,fc4dd073-4e3b-5d09-acd3-851b2a8862ba,6bfca271-dc06-52d0-a7e6-fd88dab2b8a7,6ef80540-16c7-551c-95b8-9ae7373e7908,93,1905.57,PLN,customer_return,received,2026-05-02T12:00:00+00:00
55e61000-bde9-5f1b-8e46-ab418faab820,98742857-5a88-5389-8e1b-24e9a6d67d30,96c8bef8-c1d5-5d22-b218-37cba75f2907,576f0781-3104-5d50-92f3-befe834a6fa6,143,1428.57,PLN,customer_return,received,2026-05-03T18:00:00+00:00
2c398f46-c940-58f1-921f-408776150527,72297b48-0715-59d3-9c98-af75727af3ff,3c4ef300-c291-53f5-a973-3f4495c4ff8b,ab1d5346-1d4b-582e-bd7a-c0685e487f0b,16,1307.84,PLN,customer_return,received,2026-05-04T19:00:00+00:00
9a9424c4-1d50-5711-9752-74a497cff192,7f193f8d-d9d9-56bd-85fc-d208ece0b797,60e5bc50-651a-53a7-bb17-4a8fc0cc1a1d,aea54154-8157-5774-8110-fba37ae17360,38,3239.12,PLN,customer_return,received,2026-05-01T09:00:00+00:00
ad93a0c0-6613-5def-ac83-bc5a29c46d5f,1ada760b-6358-5f10-9c61-c5fd854b7c0c,8c63184b-9e2b-5961-a246-69bfbf3bff83,c74c4e40-b157-5011-aa3d-ec349fb61826,13,1290.12,PLN,customer_return,received,2026-05-01T12:00:00+00:00
358187fe-8c90-5454-b77c-7cf9af4fbbed,5efc7691-2773-56ff-9a3d-4190184c8fea,6258a971-cc14-56b5-b677-a4bd39d9d620,06acb399-de3d-5662-8c40-c27c44a03030,12,1526.88,PLN,customer_return,received,2026-05-02T19:00:00+00:00
c44fb102-ae1b-57ae-8efd-9715988f1338,a500f7eb-a70e-542a-ba95-3549b7f067a6,72b02bd5-c8c2-51f7-9bec-8ffd9900e7c4,5030188b-d814-53c3-9914-3a99743cea2f,10,327.40,PLN,customer_return,received,2026-05-01T11:00:00+00:00
47ba711a-8397-5b22-a334-0ce470120c83,f9475156-6724-5b22-b224-192ef588ab51,3f82316c-d1d2-5a8e-899c-9cd9be4c91e7,39f8628a-0f86-548c-91ee-718cae91d0c3,12,1423.68,PLN,customer_return,received,2026-05-01T09:00:00+00:00
ca4e7d2e-8663-5de0-a25d-32a9ef36e76f,336b9b7c-d456-5fe2-9230-291e5c0fef2d,46c6c727-88a7-5423-9a6c-a6eb0d63fe6c,163da9b8-d3e0-5f9e-9dd3-954c345c7684,5,137.45,PLN,customer_return,received,2026-05-04T17:00:00+00:00
34a57d2b-1d7c-5875-a01a-d688fc8cf1ea,c3297c7e-097b-586c-b172-edd8132cad67,35cdd223-cd3e-582d-a4a4-9ab158c90839,576f0781-3104-5d50-92f3-befe834a6fa6,106,1058.94,PLN,customer_return,received,2026-05-02T08:00:00+00:00
8af3f68e-d48c-5b59-a28b-04312c75b300,1f8ea079-d770-58d2-bf2a-e637367dda47,5e0c709c-1248-5f8a-a031-c13dfa10eeb6,6b73c00c-e450-51d6-b955-9cca56d368d3,11,1402.06,PLN,customer_return,received,2026-05-04T10:00:00+00:00
ace49af1-bd7b-5c64-bf0d-914922afbcd1,567969ba-0370-552e-82ab-5950029bd803,92c15ca4-270f-5122-bddd-267603f48e40,4043dc4a-96a5-5cb6-8f09-37f10cce0de1,10,1304.00,PLN,customer_return,received,2026-05-02T13:00:00+00:00
24857978-646a-5632-b632-004617a270fb,c8357133-1137-5a04-bcd5-5e793cdec993,ade419d1-b061-59f4-8ee0-0a0ee96a2ffa,ca2f4809-df5a-51b1-b5eb-635bec356f40,3,87.72,PLN,customer_return,received,2026-05-01T17:00:00+00:00
95d67b94-1e65-5c6c-98b0-982ca1a6a01d,c245f88f-2aaa-5a48-a643-70ff8e096487,4d86583a-191c-5d9f-82cc-2a7dfaef9303,92541b74-41dc-5325-b5f8-c731758cbdfc,41,1414.09,PLN,customer_return,received,2026-05-01T10:00:00+00:00
cab686de-3d79-59aa-ad1f-03c890093670,d63268c4-8dc0-5b81-88db-b6ffc7d8ba69,f9692f9e-87e6-5f4f-84c4-eea31cf52561,adacd216-df4b-557a-bee5-9d117848c764,1,163.99,PLN,customer_return,received,2026-05-03T12:00:00+00:00
e1ed2b22-45bb-5a9d-bb14-3ac8b284ee7f,ddab8900-ba02-5be1-8248-d050bff683f8,64d2da68-9751-5e7e-8231-e69cf2b0c9d4,398b86fc-73de-5291-ac6a-14681329475c,1,169.24,PLN,customer_return,received,2026-05-05T19:00:00+00:00
9bd4b018-e893-5adf-b392-388d32f6c7a4,e18a3b76-13cb-5c78-a47e-9c2c3de6fe41,f76bc34d-999a-58b3-bbdd-1cca9358cbe3,746e83f8-c019-5f34-be65-3ba6d9311b16,1,177.99,PLN,customer_return,received,2026-05-03T15:00:00+00:00
72516b9d-964a-53bb-bc56-0291aa2150f7,9bac5bba-a775-5b85-a49e-bb540af0a058,1fb99d81-e938-5029-b70a-005779b9319b,e3e08a14-471a-5347-94f6-b2369070c3a7,594,11131.56,PLN,customer_return,received,2026-05-01T09:00:00+00:00
4970cdc5-23f4-5038-b621-73cbe5e6ac3a,487b099d-471d-5c54-9154-0bf8e2cc10ee,7e901078-8876-5261-9c53-a88caf86b1bd,ca2f4809-df5a-51b1-b5eb-635bec356f40,64,1871.36,PLN,customer_return,received,2026-05-01T19:00:00+00:00
92b92a92-6162-568a-b675-09d7489dfc33,487b099d-471d-5c54-9154-0bf8e2cc10ee,348b70db-8697-5efa-8809-b713be4b0bc9,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,160,2718.40,PLN,customer_return,received,2026-05-02T08:00:00+00:00
bb66cd2d-e653-5e17-8d63-a7356b47fcc0,c735a306-b02a-520f-88da-91936752bb94,68e8fd86-56c2-5fe2-9689-dbe28d6c4909,c6ad2817-6d98-5707-85ba-460e2ab44c7a,4,186.96,PLN,customer_return,received,2026-05-02T13:00:00+00:00
06e21a69-08d8-50b0-9ea1-91cbed3751c6,18be3dfd-c989-5470-ab51-33aba5c22336,80b1291a-b09f-5930-9896-4120994bf9f0,92541b74-41dc-5325-b5f8-c731758cbdfc,189,6518.61,PLN,customer_return,received,2026-05-03T14:00:00+00:00
437161d8-d850-5793-82bd-617c80bed5a6,08580fa9-f05f-5543-84b4-8137a0766639,38e9796c-8971-55ba-a003-af434ffaefdb,b3eddb5e-2feb-5a7d-9d80-832a203e282f,90,3891.60,PLN,customer_return,received,2026-05-01T15:00:00+00:00
26739ea8-2318-524e-9f12-4cfa405f9ef4,b9ea19c4-48cb-593d-a5ea-e20f5699e677,2e6f1edb-f16d-52c6-a7bb-4df12060cbef,06f4fcc4-2bd2-526c-bfc8-6a4cbad967b3,150,7798.50,PLN,customer_return,received,2026-05-01T13:00:00+00:00
b8aff08c-833c-5be6-ad74-c8616e43e653,7bbd14f9-d4d9-5d29-b3a6-9263fd158bfc,1f3ee802-1461-5098-a2b3-11303d082f1d,38d5dc41-891b-50f6-a02f-fda88ad8ccde,172,2019.28,PLN,customer_return,received,2026-05-04T16:00:00+00:00
ddedabef-bde5-575c-90c8-7a5179a41b9f,80d3a2b7-3648-5287-8856-836b635456b7,ba522a6a-4eff-56be-a470-d57e5513eb2f,01fc3b7e-8b29-50d3-a3d4-bc713fa84405,15,858.60,PLN,customer_return,received,2026-05-02T19:00:00+00:00
92467f5f-84dd-597f-adab-29308c5c9845,5c49ae9c-3b64-51e7-9b12-d8326f1c1506,15615674-f135-5e31-849d-e4e5c19bd9e6,6e80b7e9-0667-54ce-838e-56aca777afef,24,1709.76,PLN,customer_return,received,2026-05-04T12:00:00+00:00
31f1593f-ed86-5aad-8539-97621600d4ac,300120ee-3fb8-50b0-ad4c-732892972fec,49660cfb-d917-5c4e-83a9-9837ddd5d74f,9a6922f7-9343-52bc-89b0-d1db33a0340d,21,1532.79,PLN,customer_return,received,2026-05-05T13:00:00+00:00
ce37c7be-511d-52ee-8330-fbd552004ee6,e517b8a2-f2f7-54d7-9e96-c192c254fc48,4f7e16a3-d338-56f1-898c-a09feebeab89,44953a4d-66fb-5d64-9644-a9213ce753fb,8,387.92,PLN,customer_return,received,2026-05-05T18:00:00+00:00
43b7313d-551f-571d-a73f-c00f3c1542ef,a4791ea0-6043-593c-8f1a-01ed4e6ac063,428d8f59-3517-58c3-8a3e-46356b367730,ac8ce360-9980-5f71-b176-285323c963b8,11,860.64,PLN,customer_return,received,2026-05-01T19:00:00+00:00
b28da641-0db8-5a23-8f98-72ec74572237,32a6d7ae-aa7e-5153-aa16-ee09be4509ad,bd02c0e5-d19d-5ff0-b3bc-5f6b9ea6dc60,ef601e27-fbe0-531a-8b8b-900d8745a901,18,1723.32,PLN,customer_return,received,2026-05-03T12:00:00+00:00
1f2480ee-c7cb-5064-9324-eeb22da56371,b69e5be2-d19f-5c91-8948-819a7b4bc767,7e5645fa-43e6-5af7-9d21-874ae9e5e070,e99fb2c3-af82-55dc-a4f5-05e1d6698616,6,647.94,PLN,customer_return,received,2026-05-02T14:00:00+00:00
620c75da-78ab-5ed4-8730-94d0e2bfb497,c52536cf-577f-586e-ac33-e1800d26b649,7145ee5c-1fcb-595f-92a6-197ad77f4c8b,b17680da-3917-5612-9246-0a9b60e6efe9,175,2667.00,PLN,customer_return,received,2026-05-05T10:00:00+00:00
b1122a4c-2d80-54db-acd1-109b216d4ba7,14d12ec7-c87f-5378-8d58-cbd24ac26f1c,a1aa5d2c-c7cb-5b8e-a6ec-088e14269cea,2e22974b-0c82-5383-be4f-44adda569aa6,10,1237.40,PLN,customer_return,received,2026-05-04T19:00:00+00:00
4b4c5720-6124-58f7-b3d0-856637e529d6,e979e8f4-0eb4-5a1f-8ba0-42242d48584c,26cdcce4-eabb-5130-aa8f-d5ab5e550410,06acb399-de3d-5662-8c40-c27c44a03030,12,1526.88,PLN,customer_return,received,2026-05-01T09:00:00+00:00
01f03a59-7bdf-586c-84cb-ca2bcc900b20,e979e8f4-0eb4-5a1f-8ba0-42242d48584c,14ce5300-5729-5986-8f33-9abb4b919987,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,164,2786.36,PLN,customer_return,received,2026-05-02T10:00:00+00:00
724a7662-96bd-55ef-850a-3422f70e2b20,e2c6b965-bd63-5d26-932f-1058da7fe7a6,4864fa8d-8fb1-5f78-ad23-939a07531411,c9bc50a8-e5f6-504c-8618-2e9c520992ff,7,915.18,PLN,customer_return,received,2026-05-02T15:00:00+00:00
5fa6d32e-97a6-5da7-b2c6-01b1905dae6f,936e209b-6f81-5b59-b785-afedacd2c5f4,b19de3b8-4413-5769-a290-c738979989b4,39f8628a-0f86-548c-91ee-718cae91d0c3,15,1779.60,PLN,customer_return,received,2026-05-03T14:00:00+00:00
18a90808-1660-53b4-be8e-4017eb57a1c3,350fda89-469d-565c-a471-3c6758b948fa,456fbd75-cb89-5494-99d5-2345b81923cb,6b73c00c-e450-51d6-b955-9cca56d368d3,14,1784.44,PLN,customer_return,received,2026-05-03T12:00:00+00:00
015d2334-eb00-51db-9751-3bafc22db9aa,cc3c9fa6-c20c-5efc-957a-598f883a2a37,b3003e7e-16e3-5f8d-84fb-3fff814d8926,fafbca1c-6412-5747-af13-5c9678cf76df,6,791.22,PLN,customer_return,received,2026-05-05T19:00:00+00:00
5c109704-6fe2-5ecd-98d4-5eee2a60cff5,77f000e4-5326-5ee9-a462-ad1203131277,62d76c0f-6800-5ed0-9d42-8f4d986cedb4,b17680da-3917-5612-9246-0a9b60e6efe9,168,2560.32,PLN,customer_return,received,2026-05-01T11:00:00+00:00
4e9854b3-4dd7-5109-8d83-75ca280f48e8,781a1a4a-9831-540a-9728-bfee4e4e98d9,8d796a23-9484-5497-a058-0f41bda2a404,b17680da-3917-5612-9246-0a9b60e6efe9,505,7696.20,PLN,customer_return,received,2026-05-05T11:00:00+00:00
f462dcc7-48d9-5061-8269-e2eb875d6290,c48ad12e-b918-52e0-b228-7609d9c0f16a,7777f3d3-bbc8-5e12-ad76-62b30f8d37f9,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,609,10346.91,PLN,customer_return,received,2026-05-01T12:00:00+00:00
c8a391fa-9043-599a-b049-e7dcbcfd43d0,eeca9206-602a-5c66-8b36-5a63cd79e589,664d9ef2-1914-5873-8acf-63e8c4f0777e,22d48f3a-5014-5123-a1e5-345e1ddd84a3,18,431.82,PLN,customer_return,received,2026-05-01T10:00:00+00:00
49e3ce24-649b-5ae3-b5ce-e6fcc5c1c58c,ccf71043-6963-5d3b-a047-15018f3a2c02,df6f6ace-6487-5ab7-aec3-027b27eed66a,ca2f4809-df5a-51b1-b5eb-635bec356f40,66,1929.84,PLN,customer_return,received,2026-05-05T14:00:00+00:00
14ee3171-b032-510d-9b51-a8ee21e7009d,793816af-0df7-5eea-9c58-bac7fb61a4f5,19ce9357-f915-5b1c-8543-65e82b352d3e,ca2f4809-df5a-51b1-b5eb-635bec356f40,3,87.72,PLN,customer_return,received,2026-05-04T18:00:00+00:00
b9c7eac7-aa05-58a5-b811-8c94ef33ad53,25fd629c-ca3f-590a-93d5-07b8a048478f,79b84d36-202d-5d24-8e0c-4bfb1d66e88a,6ef80540-16c7-551c-95b8-9ae7373e7908,26,532.74,PLN,customer_return,received,2026-05-01T11:00:00+00:00
5c3e9b61-a979-5553-b7fd-e2bb276632bb,f0506d61-65a9-504b-8dce-072e3b45ed74,4c1e8817-5d1f-5f72-91b5-d2bf7b17e480,b17680da-3917-5612-9246-0a9b60e6efe9,79,1203.96,PLN,customer_return,received,2026-05-04T12:00:00+00:00
fbfc92a5-19b0-5060-b476-d5426472ffa2,d86cf784-f483-5f2b-80bd-ff8ff4f61c87,c5ab3854-0a51-5785-85f6-182c97d60951,ab1d5346-1d4b-582e-bd7a-c0685e487f0b,17,1389.58,PLN,customer_return,received,2026-05-03T12:00:00+00:00
fa91acdb-f585-5f25-94f0-aaf529eefaf7,bc7ee33b-55fd-55ec-918c-c67ad152928c,4189610a-5e1e-5a69-ba47-4f6be7374ad5,aea54154-8157-5774-8110-fba37ae17360,20,1704.80,PLN,customer_return,received,2026-05-03T17:00:00+00:00
fc402acb-c700-541b-92fb-b1e1f6abeea9,3df69f08-a471-5209-b7bf-e25ca65e34d0,223217ed-288f-5bf9-9117-250bde0e86ca,c74c4e40-b157-5011-aa3d-ec349fb61826,10,992.40,PLN,customer_return,received,2026-05-03T15:00:00+00:00
dbfb98dc-4cb8-5fda-b1b9-d0f423593484,ef09dda8-abc0-5303-bf14-02f12d619137,1d337546-a18a-5855-98ad-5cb73a054936,ab4674bc-4106-51c6-b44a-9ca109374b4f,14,1462.86,PLN,customer_return,received,2026-05-05T10:00:00+00:00
cbac5297-7e46-5fb1-9f75-cf433f296b17,dd11cf0f-aaba-58d6-815a-a097172ca4ae,4a573f38-b487-51c7-96d5-4cbf5cd3b0c8,70103cb6-8c8c-5035-8835-8dba958ea703,6,700.44,PLN,customer_return,received,2026-05-01T14:00:00+00:00
098e8962-e492-5b4c-a940-fd29e72f9dfc,e8b2df33-429e-59db-9316-2bd3d1a2e054,40cc8970-6bc6-5623-ac58-5fd7ca0bd51d,e3e08a14-471a-5347-94f6-b2369070c3a7,77,1442.98,PLN,customer_return,received,2026-05-05T09:00:00+00:00
8fbcd1eb-39be-5caf-a793-25c6ac068467,cfaac590-2abd-51c0-89c5-11791282e37c,8a0d5d5b-222e-54ad-8785-c8c605c6a8fc,13aa843a-9cf9-5e5e-b377-21f2c5c1cfe1,11,1457.39,PLN,customer_return,received,2026-05-01T10:00:00+00:00
19ae5028-736b-5c5d-82a5-1df82c185a38,14bf9c14-c38d-541b-833f-de7ab61feaab,df2382b9-9c51-522b-a570-5896b8e98303,b17680da-3917-5612-9246-0a9b60e6efe9,144,2194.56,PLN,customer_return,received,2026-05-03T10:00:00+00:00
f4194ec4-d7f0-5565-98d6-308983d82112,f11c0e72-b159-5509-b334-0e6c04e8ef83,01f9023e-753c-5a6f-b802-3db5ae127c2b,e3e08a14-471a-5347-94f6-b2369070c3a7,33,618.42,PLN,customer_return,received,2026-05-05T12:00:00+00:00
dad39e59-a4d1-5dfd-9c90-ec45de0a27fe,94b87872-b6c0-5eef-8663-36b787ae59a4,6f30feae-dcf9-5371-b810-06b5487cd3b8,b17680da-3917-5612-9246-0a9b60e6efe9,116,1767.84,PLN,customer_return,received,2026-05-02T12:00:00+00:00
36cca017-95c4-5dd0-85ce-44ef7cfd0ce1,45c53087-473a-54d4-952c-551095321f0f,33ee3e2c-1e58-5da2-8bad-040e3566e604,e3e08a14-471a-5347-94f6-b2369070c3a7,89,1667.86,PLN,customer_return,received,2026-05-04T14:00:00+00:00
3504dd20-671f-5cb5-8ed7-3d12e90a3931,6ab8d9b2-9c5a-51fc-a003-b1071dfb614d,00ac65f0-8e99-56e3-bf15-665757efac70,ec348c6b-cb3f-5826-a791-37217bfd82f6,2,331.48,PLN,customer_return,received,2026-05-05T08:00:00+00:00
